"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0060271","GO:0060271","cilium assembly",270,-0.527408288053433,-1.80385958538662,4.28861607542291e-08,5.33483892731096e-06,4.71170353647442e-06,2893,"tags=48%, list=25%, signal=37%","ENSG00000167552/ENSG00000122970/ENSG00000168385/ENSG00000140463/ENSG00000155761/ENSG00000094631/ENSG00000163913/ENSG00000100815/ENSG00000123607/ENSG00000125863/ENSG00000164066/ENSG00000074054/ENSG00000101367/ENSG00000167461/ENSG00000070761/ENSG00000135931/ENSG00000119333/ENSG00000107140/ENSG00000138686/ENSG00000198003/ENSG00000075945/ENSG00000122507/ENSG00000138175/ENSG00000013016/ENSG00000058453/ENSG00000166596/ENSG00000101624/ENSG00000137601/ENSG00000183638/ENSG00000170027/ENSG00000005249/ENSG00000126001/ENSG00000039139/ENSG00000092200/ENSG00000188229/ENSG00000100360/ENSG00000131462/ENSG00000130638/ENSG00000162643/ENSG00000078668/ENSG00000160401/ENSG00000116213/ENSG00000141519/ENSG00000161996/ENSG00000168234/ENSG00000173805/ENSG00000181378/ENSG00000119547/ENSG00000110318/ENSG00000079974/ENSG00000135541/ENSG00000072864/ENSG00000144061/ENSG00000197603/ENSG00000188343/ENSG00000272514/ENSG00000139323/ENSG00000173588/ENSG00000126870/ENSG00000264364/ENSG00000011143/ENSG00000196230/ENSG00000083535/ENSG00000119661/ENSG00000084731/ENSG00000114446/ENSG00000284862/ENSG00000103540/ENSG00000165115/ENSG00000119650/ENSG00000198331/ENSG00000144451/ENSG00000108641/ENSG00000204104/ENSG00000118965/ENSG00000117155/ENSG00000172426/ENSG00000141577/ENSG00000103494/ENSG00000134874/ENSG00000154099/ENSG00000165506/ENSG00000135407/ENSG00000088986/ENSG00000032742/ENSG00000160226/ENSG00000128581/ENSG00000159079/ENSG00000187726/ENSG00000117245/ENSG00000138036/ENSG00000147874/ENSG00000104237/ENSG00000135315/ENSG00000122735/ENSG00000180376/ENSG00000151849/ENSG00000137821/ENSG00000214367/ENSG00000163093/ENSG00000187049/ENSG00000213397/ENSG00000156042/ENSG00000113966/ENSG00000141013/ENSG00000103995/ENSG00000164675/ENSG00000138286/ENSG00000080572/ENSG00000100490/ENSG00000122417/ENSG00000244607/ENSG00000165533/ENSG00000099204/ENSG00000112981/ENSG00000105479/ENSG00000100078/ENSG00000160188/ENSG00000131351/ENSG00000167858/ENSG00000170312/ENSG00000152763/ENSG00000256061/ENSG00000152240/ENSG00000117650/ENSG00000142609/ENSG00000142731/ENSG00000166851/ENSG00000138587"
"GO:0006614","GO:0006614","SRP-dependent cotranslational protein targeting to membrane",76,0.645130913346145,2.36978317420472,5.27936879254615e-08,6.41803265257486e-06,5.66837491410219e-06,2987,"tags=80%, list=26%, signal=60%","ENSG00000158552/ENSG00000231500/ENSG00000167526/ENSG00000233927/ENSG00000162244/ENSG00000164587/ENSG00000182899/ENSG00000197756/ENSG00000174748/ENSG00000125691/ENSG00000156482/ENSG00000171858/ENSG00000142534/ENSG00000145592/ENSG00000182774/ENSG00000083845/ENSG00000221983/ENSG00000105640/ENSG00000063177/ENSG00000109475/ENSG00000112306/ENSG00000134419/ENSG00000147604/ENSG00000114391/ENSG00000198242/ENSG00000136942/ENSG00000148303/ENSG00000108107/ENSG00000137154/ENSG00000161016/ENSG00000105372/ENSG00000142937/ENSG00000188846/ENSG00000110700/ENSG00000065308/ENSG00000198918/ENSG00000166441/ENSG00000170889/ENSG00000089009/ENSG00000008988/ENSG00000171863/ENSG00000118181/ENSG00000198755/ENSG00000145425/ENSG00000174444/ENSG00000115268/ENSG00000149273/ENSG00000122026/ENSG00000163682/ENSG00000142541/ENSG00000142676/ENSG00000131469/ENSG00000105193/ENSG00000197958/ENSG00000130255/ENSG00000172809/ENSG00000168028/ENSG00000108298/ENSG00000137818/ENSG00000138326/ENSG00000089157"
"GO:0050000","GO:0050000","chromosome localization",56,-0.72664724223125,-2.1039131228217,7.16334445088027e-08,8.51482877061302e-06,7.52025494632764e-06,796,"tags=30%, list=7%, signal=28%","ENSG00000143228/ENSG00000237649/ENSG00000146670/ENSG00000178999/ENSG00000249961/ENSG00000149503/ENSG00000040275/ENSG00000163611/ENSG00000167842/ENSG00000121621/ENSG00000138778/ENSG00000118193/ENSG00000117724/ENSG00000126787/ENSG00000134057/ENSG00000080986/ENSG00000134690"
"GO:0051983","GO:0051983","regulation of chromosome segregation",59,-0.715407645148857,-2.08646744740129,8.29430420758726e-08,9.43962408646474e-06,8.33702962679768e-06,1025,"tags=44%, list=9%, signal=40%","ENSG00000164754/ENSG00000110200/ENSG00000053900/ENSG00000149311/ENSG00000175643/ENSG00000138411/ENSG00000143452/ENSG00000128789/ENSG00000124688/ENSG00000163029/ENSG00000164109/ENSG00000178999/ENSG00000112029/ENSG00000040275/ENSG00000013810/ENSG00000178295/ENSG00000112742/ENSG00000175063/ENSG00000138778/ENSG00000169679/ENSG00000117724/ENSG00000126787/ENSG00000148773/ENSG00000166851/ENSG00000134057/ENSG00000080986"
"GO:0051303","GO:0051303","establishment of chromosome localization",54,-0.73585813917259,-2.12044753608939,9.19516376665948e-08,1.02468606224712e-05,9.0499769703438e-06,796,"tags=31%, list=7%, signal=29%","ENSG00000143228/ENSG00000237649/ENSG00000146670/ENSG00000178999/ENSG00000249961/ENSG00000149503/ENSG00000040275/ENSG00000163611/ENSG00000167842/ENSG00000121621/ENSG00000138778/ENSG00000118193/ENSG00000117724/ENSG00000126787/ENSG00000134057/ENSG00000080986/ENSG00000134690"
"GO:0051783","GO:0051783","regulation of nuclear division",91,-0.648634268403472,-2.02182606098461,4.56472663429169e-07,3.81511293231661e-05,3.36948900241795e-05,1713,"tags=40%, list=15%, signal=34%","ENSG00000154473/ENSG00000179218/ENSG00000151577/ENSG00000172113/ENSG00000164754/ENSG00000110200/ENSG00000053900/ENSG00000149311/ENSG00000127564/ENSG00000167244/ENSG00000103056/ENSG00000143452/ENSG00000128789/ENSG00000124688/ENSG00000137090/ENSG00000288000/ENSG00000164109/ENSG00000178999/ENSG00000112029/ENSG00000040275/ENSG00000138182/ENSG00000178295/ENSG00000087586/ENSG00000117650/ENSG00000112742/ENSG00000136122/ENSG00000169679/ENSG00000117724/ENSG00000126787/ENSG00000148773/ENSG00000166851/ENSG00000017427/ENSG00000156509/ENSG00000134057/ENSG00000080986/ENSG00000138798"
"GO:0006334","GO:0006334","nucleosome assembly",53,-0.713113869604016,-2.05292157180398,7.50403067789801e-07,5.81725508638789e-05,5.13777111859745e-05,978,"tags=38%, list=9%, signal=35%","ENSG00000162521/ENSG00000187475/ENSG00000132780/ENSG00000125398/ENSG00000196497/ENSG00000197837/ENSG00000073111/ENSG00000188486/ENSG00000102384/ENSG00000167670/ENSG00000159055/ENSG00000129534/ENSG00000101812/ENSG00000166451/ENSG00000183598/ENSG00000188312/ENSG00000102901/ENSG00000159259/ENSG00000123219/ENSG00000100162"
"GO:0050900","GO:0050900","leukocyte migration",259,0.400929403538323,1.74617293870417,9.55775116039778e-07,6.90870418337402e-05,6.10173359998083e-05,1863,"tags=31%, list=16%, signal=26%","ENSG00000211899/ENSG00000160683/ENSG00000112175/ENSG00000007908/ENSG00000075340/ENSG00000150455/ENSG00000137801/ENSG00000115232/ENSG00000162692/ENSG00000122592/ENSG00000119630/ENSG00000162897/ENSG00000134830/ENSG00000145147/ENSG00000100600/ENSG00000133789/ENSG00000101280/ENSG00000183087/ENSG00000261371/ENSG00000177628/ENSG00000169508/ENSG00000183018/ENSG00000147573/ENSG00000101336/ENSG00000174600/ENSG00000170962/ENSG00000138135/ENSG00000089060/ENSG00000136160/ENSG00000110080/ENSG00000127129/ENSG00000169313/ENSG00000147443/ENSG00000177398/ENSG00000015413/ENSG00000100292/ENSG00000021488/ENSG00000166923/ENSG00000063660/ENSG00000141968/ENSG00000153208/ENSG00000168918/ENSG00000110651/ENSG00000121966/ENSG00000171522/ENSG00000120129/ENSG00000182578/ENSG00000165025/ENSG00000119919/ENSG00000130300/ENSG00000196415/ENSG00000136286/ENSG00000115414/ENSG00000172817/ENSG00000105894/ENSG00000103064/ENSG00000135046/ENSG00000167207/ENSG00000213949/ENSG00000107562/ENSG00000162512/ENSG00000141655/ENSG00000090863/ENSG00000151651/ENSG00000140678/ENSG00000157404/ENSG00000124126/ENSG00000124145/ENSG00000143369/ENSG00000126353/ENSG00000100311/ENSG00000204472/ENSG00000128340/ENSG00000183049/ENSG00000103257/ENSG00000186810/ENSG00000174059/ENSG00000184588/ENSG00000051382/ENSG00000105974"
"GO:0034728","GO:0034728","nucleosome organization",76,-0.660139951730344,-2.00814652088136,1.05238767000146e-06,7.4068705879445e-05,6.54171172156033e-05,978,"tags=34%, list=9%, signal=31%","ENSG00000132475/ENSG00000189060/ENSG00000151725/ENSG00000178028/ENSG00000075856/ENSG00000162521/ENSG00000187475/ENSG00000132780/ENSG00000125398/ENSG00000196497/ENSG00000127616/ENSG00000197837/ENSG00000073111/ENSG00000188486/ENSG00000102384/ENSG00000167670/ENSG00000159055/ENSG00000129534/ENSG00000101812/ENSG00000166451/ENSG00000183598/ENSG00000188312/ENSG00000102901/ENSG00000159259/ENSG00000123219/ENSG00000100162"
"GO:0044283","GO:0044283","small molecule biosynthetic process",500,-0.449617578629225,-1.58177876280155,1.38255639902825e-06,9.24411772300261e-05,8.16435936689311e-05,1853,"tags=25%, list=16%, signal=22%","ENSG00000100075/ENSG00000072310/ENSG00000114650/ENSG00000160209/ENSG00000204147/ENSG00000065154/ENSG00000163344/ENSG00000156136/ENSG00000063176/ENSG00000114026/ENSG00000036530/ENSG00000156110/ENSG00000165996/ENSG00000111669/ENSG00000172113/ENSG00000136159/ENSG00000147647/ENSG00000059377/ENSG00000054179/ENSG00000183696/ENSG00000130021/ENSG00000205808/ENSG00000105220/ENSG00000166183/ENSG00000130377/ENSG00000148334/ENSG00000173208/ENSG00000188641/ENSG00000144644/ENSG00000173531/ENSG00000122787/ENSG00000196839/ENSG00000117528/ENSG00000083535/ENSG00000166321/ENSG00000110871/ENSG00000146733/ENSG00000167900/ENSG00000102967/ENSG00000137700/ENSG00000100024/ENSG00000184207/ENSG00000133475/ENSG00000148459/ENSG00000278540/ENSG00000111640/ENSG00000233276/ENSG00000101347/ENSG00000131979/ENSG00000099256/ENSG00000181322/ENSG00000130203/ENSG00000172893/ENSG00000143198/ENSG00000198931/ENSG00000078124/ENSG00000062282/ENSG00000113492/ENSG00000166228/ENSG00000111684/ENSG00000161653/ENSG00000143994/ENSG00000170522/ENSG00000198911/ENSG00000228716/ENSG00000118137/ENSG00000100889/ENSG00000182199/ENSG00000099377/ENSG00000076248/ENSG00000100003/ENSG00000143815/ENSG00000132196/ENSG00000135069/ENSG00000015520/ENSG00000084674/ENSG00000171631/ENSG00000109929/ENSG00000171759/ENSG00000097021/ENSG00000081760/ENSG00000221968/ENSG00000149084/ENSG00000129596/ENSG00000099194/ENSG00000213316/ENSG00000114115/ENSG00000059573/ENSG00000109814/ENSG00000167508/ENSG00000006025/ENSG00000001626/ENSG00000148377/ENSG00000012660/ENSG00000115263/ENSG00000179958/ENSG00000112981/ENSG00000113161/ENSG00000187097/ENSG00000164181/ENSG00000100078/ENSG00000169710/ENSG00000147383/ENSG00000167910/ENSG00000160752/ENSG00000079459/ENSG00000147465/ENSG00000116133/ENSG00000166035/ENSG00000112667/ENSG00000106633/ENSG00000147155/ENSG00000079739/ENSG00000215009/ENSG00000149809/ENSG00000164708/ENSG00000110921/ENSG00000103202/ENSG00000021826/ENSG00000001630/ENSG00000112972/ENSG00000052802/ENSG00000130957/ENSG00000160285/ENSG00000025708/ENSG00000104549/ENSG00000073734"
"GO:0071459","GO:0071459","protein localization to chromosome, centromeric region",17,-0.870662905327753,-2.02160140287757,1.95269056990871e-06,0.000128949899486934,0.00011388791783951,427,"tags=53%, list=4%, signal=51%","ENSG00000178999/ENSG00000040275/ENSG00000167842/ENSG00000170312/ENSG00000102901/ENSG00000177602/ENSG00000112742/ENSG00000174442/ENSG00000080986"
"GO:0051383","GO:0051383","kinetochore organization",15,-0.890818943180371,-2.01260983169323,2.10723640777948e-06,0.000137458628600152,0.000121402785598387,796,"tags=67%, list=7%, signal=62%","ENSG00000143228/ENSG00000167842/ENSG00000166451/ENSG00000136824/ENSG00000102901/ENSG00000138778/ENSG00000123219/ENSG00000117724/ENSG00000126787/ENSG00000080986"
"GO:0048821","GO:0048821","erythrocyte development",23,0.806726024325278,2.32791534908324,4.5552112057887e-06,0.000259210901486849,0.000228933794978496,123,"tags=17%, list=1%, signal=17%","ENSG00000004939/ENSG00000158578/ENSG00000162367/ENSG00000158856"
"GO:1902652","GO:1902652","secondary alcohol metabolic process",117,-0.590319296395444,-1.87710790050826,5.28317903751968e-06,0.0002943721319968,0.00025998802105689,1424,"tags=43%, list=12%, signal=38%","ENSG00000245848/ENSG00000082641/ENSG00000115361/ENSG00000166411/ENSG00000072310/ENSG00000114650/ENSG00000163344/ENSG00000036530/ENSG00000205808/ENSG00000111664/ENSG00000213398/ENSG00000122787/ENSG00000101365/ENSG00000057252/ENSG00000278540/ENSG00000130203/ENSG00000172893/ENSG00000131910/ENSG00000062282/ENSG00000111684/ENSG00000170522/ENSG00000198911/ENSG00000132855/ENSG00000118137/ENSG00000100003/ENSG00000143815/ENSG00000132196/ENSG00000015520/ENSG00000084674/ENSG00000109929/ENSG00000099194/ENSG00000167508/ENSG00000001626/ENSG00000148377/ENSG00000113161/ENSG00000169710/ENSG00000147383/ENSG00000167910/ENSG00000160752/ENSG00000079459/ENSG00000147465/ENSG00000116133/ENSG00000147155/ENSG00000149809/ENSG00000110921/ENSG00000001630/ENSG00000112972/ENSG00000052802/ENSG00000160285/ENSG00000104549"
"GO:0031145","GO:0031145","anaphase-promoting complex-dependent catabolic process",65,-0.656716602887711,-1.95246058986291,9.11570839512097e-06,0.000478038472602962,0.000422201230931919,2981,"tags=72%, list=26%, signal=54%","ENSG00000159377/ENSG00000105325/ENSG00000159352/ENSG00000161057/ENSG00000222028/ENSG00000004897/ENSG00000100902/ENSG00000142507/ENSG00000153107/ENSG00000108671/ENSG00000204264/ENSG00000100911/ENSG00000165916/ENSG00000100519/ENSG00000108344/ENSG00000154611/ENSG00000136930/ENSG00000089053/ENSG00000099341/ENSG00000175166/ENSG00000277791/ENSG00000092010/ENSG00000008018/ENSG00000131467/ENSG00000154473/ENSG00000176248/ENSG00000110200/ENSG00000185627/ENSG00000108106/ENSG00000041357/ENSG00000103035/ENSG00000143106/ENSG00000126067/ENSG00000053900/ENSG00000115233/ENSG00000173692/ENSG00000100567/ENSG00000087191/ENSG00000013275/ENSG00000164109/ENSG00000178999/ENSG00000112029/ENSG00000170312/ENSG00000087586/ENSG00000175063/ENSG00000166851/ENSG00000134057"
"GO:0042060","GO:0042060","wound healing",346,0.362010069505198,1.56167836763776,1.00162896401903e-05,0.000515164743128632,0.000454990970700141,1755,"tags=26%, list=15%, signal=22%","ENSG00000213931/ENSG00000143954/ENSG00000244734/ENSG00000004939/ENSG00000274286/ENSG00000169704/ENSG00000178732/ENSG00000124491/ENSG00000162552/ENSG00000142871/ENSG00000113721/ENSG00000137801/ENSG00000158856/ENSG00000069018/ENSG00000196581/ENSG00000115956/ENSG00000132703/ENSG00000160323/ENSG00000124762/ENSG00000143278/ENSG00000183087/ENSG00000109758/ENSG00000134954/ENSG00000137509/ENSG00000204301/ENSG00000043462/ENSG00000110080/ENSG00000169313/ENSG00000138639/ENSG00000167601/ENSG00000182704/ENSG00000154127/ENSG00000185532/ENSG00000166501/ENSG00000189114/ENSG00000070193/ENSG00000100292/ENSG00000154764/ENSG00000142615/ENSG00000164111/ENSG00000166311/ENSG00000141968/ENSG00000153208/ENSG00000149781/ENSG00000121966/ENSG00000165025/ENSG00000103175/ENSG00000164690/ENSG00000198517/ENSG00000185022/ENSG00000076706/ENSG00000108405/ENSG00000006638/ENSG00000110756/ENSG00000186222/ENSG00000196415/ENSG00000128271/ENSG00000128052/ENSG00000088387/ENSG00000115414/ENSG00000111186/ENSG00000135046/ENSG00000144668/ENSG00000104368/ENSG00000157680/ENSG00000113083/ENSG00000150594/ENSG00000181104/ENSG00000101335/ENSG00000171132/ENSG00000112562/ENSG00000100099/ENSG00000024422/ENSG00000159176/ENSG00000124145/ENSG00000096968/ENSG00000073712/ENSG00000163513/ENSG00000131381/ENSG00000100311/ENSG00000152661/ENSG00000181467/ENSG00000065675/ENSG00000197461/ENSG00000106571/ENSG00000105825/ENSG00000166333/ENSG00000135605/ENSG00000139567"
"GO:0060326","GO:0060326","cell chemotaxis",168,0.443799300414218,1.86856009397768,1.33128441981735e-05,0.000647367305600271,0.000571751624511029,1760,"tags=35%, list=15%, signal=30%","ENSG00000160683/ENSG00000113721/ENSG00000150455/ENSG00000137801/ENSG00000162692/ENSG00000146242/ENSG00000119630/ENSG00000179388/ENSG00000134830/ENSG00000145147/ENSG00000100600/ENSG00000133789/ENSG00000198121/ENSG00000183087/ENSG00000169508/ENSG00000099250/ENSG00000174600/ENSG00000170962/ENSG00000138135/ENSG00000089060/ENSG00000136160/ENSG00000127129/ENSG00000015413/ENSG00000173585/ENSG00000062598/ENSG00000166923/ENSG00000148400/ENSG00000141968/ENSG00000121966/ENSG00000129048/ENSG00000120129/ENSG00000182578/ENSG00000165025/ENSG00000128052/ENSG00000172817/ENSG00000105894/ENSG00000144891/ENSG00000123358/ENSG00000135046/ENSG00000019991/ENSG00000167207/ENSG00000156427/ENSG00000213949/ENSG00000107562/ENSG00000113083/ENSG00000141655/ENSG00000151651/ENSG00000112562/ENSG00000157404/ENSG00000124126/ENSG00000126353/ENSG00000100311/ENSG00000204472/ENSG00000128340/ENSG00000154928/ENSG00000065675/ENSG00000183049/ENSG00000186810"
"GO:0033044","GO:0033044","regulation of chromosome organization",209,-0.509515854998314,-1.71333482226057,1.35194237080896e-05,0.000649270704263373,0.000573432696861001,1734,"tags=32%, list=15%, signal=27%","ENSG00000143033/ENSG00000153107/ENSG00000086827/ENSG00000020922/ENSG00000147601/ENSG00000197122/ENSG00000205629/ENSG00000174953/ENSG00000166848/ENSG00000133302/ENSG00000141510/ENSG00000092330/ENSG00000096717/ENSG00000011243/ENSG00000089053/ENSG00000143799/ENSG00000186868/ENSG00000166582/ENSG00000072310/ENSG00000063176/ENSG00000118513/ENSG00000154473/ENSG00000132475/ENSG00000204569/ENSG00000164754/ENSG00000184304/ENSG00000158321/ENSG00000110200/ENSG00000089250/ENSG00000075856/ENSG00000053900/ENSG00000113522/ENSG00000183207/ENSG00000149311/ENSG00000130711/ENSG00000106028/ENSG00000175643/ENSG00000128513/ENSG00000138411/ENSG00000140451/ENSG00000168556/ENSG00000128789/ENSG00000124688/ENSG00000147316/ENSG00000146670/ENSG00000164109/ENSG00000073111/ENSG00000178999/ENSG00000013573/ENSG00000112029/ENSG00000115263/ENSG00000040275/ENSG00000013810/ENSG00000178295/ENSG00000117650/ENSG00000112742/ENSG00000175063/ENSG00000131747/ENSG00000111732/ENSG00000138778/ENSG00000169679/ENSG00000117724/ENSG00000126787/ENSG00000166851/ENSG00000134057/ENSG00000080986"
"GO:0048514","GO:0048514","blood vessel morphogenesis",415,0.326435594739203,1.44223042765419,1.72035708373834e-05,0.000773293280749277,0.000682968827228455,1863,"tags=30%, list=16%, signal=26%","ENSG00000136859/ENSG00000161381/ENSG00000162367/ENSG00000183287/ENSG00000162552/ENSG00000171812/ENSG00000054598/ENSG00000151617/ENSG00000142871/ENSG00000113721/ENSG00000037280/ENSG00000137801/ENSG00000154734/ENSG00000106991/ENSG00000159216/ENSG00000122592/ENSG00000119630/ENSG00000179388/ENSG00000164736/ENSG00000145147/ENSG00000183072/ENSG00000128165/ENSG00000091129/ENSG00000118526/ENSG00000122786/ENSG00000101280/ENSG00000135821/ENSG00000134954/ENSG00000105997/ENSG00000187498/ENSG00000137509/ENSG00000099250/ENSG00000184937/ENSG00000128917/ENSG00000106688/ENSG00000204301/ENSG00000100968/ENSG00000260001/ENSG00000164683/ENSG00000138639/ENSG00000166501/ENSG00000138061/ENSG00000070193/ENSG00000100292/ENSG00000154764/ENSG00000111241/ENSG00000166923/ENSG00000148400/ENSG00000079337/ENSG00000265107/ENSG00000184481/ENSG00000114378/ENSG00000133639/ENSG00000121966/ENSG00000105538/ENSG00000153904/ENSG00000165025/ENSG00000100065/ENSG00000164690/ENSG00000092421/ENSG00000167772/ENSG00000076706/ENSG00000121068/ENSG00000006638/ENSG00000173269/ENSG00000122679/ENSG00000126016/ENSG00000124440/ENSG00000125266/ENSG00000172889/ENSG00000128052/ENSG00000066336/ENSG00000115414/ENSG00000122707/ENSG00000116132/ENSG00000105894/ENSG00000106004/ENSG00000144891/ENSG00000123358/ENSG00000135046/ENSG00000019991/ENSG00000109756/ENSG00000066056/ENSG00000174804/ENSG00000136960/ENSG00000137868/ENSG00000156427/ENSG00000127329/ENSG00000113083/ENSG00000123384/ENSG00000163382/ENSG00000136830/ENSG00000172638/ENSG00000048052/ENSG00000203883/ENSG00000151651/ENSG00000112562/ENSG00000140678/ENSG00000118523/ENSG00000115539/ENSG00000130066/ENSG00000125538/ENSG00000143369/ENSG00000182963/ENSG00000166825/ENSG00000163513/ENSG00000139610/ENSG00000143537/ENSG00000004399/ENSG00000154928/ENSG00000197461/ENSG00000165168/ENSG00000139567/ENSG00000186810/ENSG00000174059/ENSG00000168214/ENSG00000051382/ENSG00000184113/ENSG00000163659/ENSG00000108175/ENSG00000011405/ENSG00000153560/ENSG00000105974"
"GO:0000184","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",92,0.518712079295072,1.97097581752374,1.96243712815467e-05,0.000874756349874942,0.0007725805115051,2987,"tags=67%, list=26%, signal=50%","ENSG00000231500/ENSG00000167526/ENSG00000233927/ENSG00000162244/ENSG00000164587/ENSG00000182899/ENSG00000197756/ENSG00000174748/ENSG00000125691/ENSG00000156482/ENSG00000189266/ENSG00000171858/ENSG00000142534/ENSG00000145592/ENSG00000182774/ENSG00000083845/ENSG00000221983/ENSG00000105640/ENSG00000063177/ENSG00000109475/ENSG00000112306/ENSG00000134419/ENSG00000147604/ENSG00000114391/ENSG00000198242/ENSG00000136942/ENSG00000148303/ENSG00000108107/ENSG00000137154/ENSG00000161016/ENSG00000105372/ENSG00000142937/ENSG00000188846/ENSG00000110700/ENSG00000198918/ENSG00000166441/ENSG00000170889/ENSG00000089009/ENSG00000008988/ENSG00000171863/ENSG00000118181/ENSG00000198755/ENSG00000145425/ENSG00000174444/ENSG00000104408/ENSG00000115268/ENSG00000149273/ENSG00000122026/ENSG00000163682/ENSG00000142541/ENSG00000142676/ENSG00000131469/ENSG00000105193/ENSG00000197958/ENSG00000130255/ENSG00000172809/ENSG00000168028/ENSG00000108298/ENSG00000151065/ENSG00000137818/ENSG00000138326/ENSG00000089157"
"GO:0000281","GO:0000281","mitotic cytokinesis",52,-0.676845833228073,-1.94127104175969,2.3476277869797e-05,0.00101269847036729,0.000894410314767817,442,"tags=23%, list=4%, signal=22%","ENSG00000138180/ENSG00000161800/ENSG00000149503/ENSG00000138182/ENSG00000122966/ENSG00000114346/ENSG00000137807/ENSG00000136108/ENSG00000011426/ENSG00000090889/ENSG00000166851/ENSG00000112984"
"GO:0061641","GO:0061641","CENP-A containing chromatin organization",19,-0.808846355149311,-1.92608877450704,5.87044399172549e-05,0.00232166550984497,0.00205048357453616,978,"tags=58%, list=9%, signal=53%","ENSG00000162521/ENSG00000132780/ENSG00000197837/ENSG00000102384/ENSG00000159055/ENSG00000129534/ENSG00000166451/ENSG00000188312/ENSG00000102901/ENSG00000123219/ENSG00000100162"
"GO:0031055","GO:0031055","chromatin remodeling at centromere",22,-0.780869404906138,-1.93305821662345,5.90290726002834e-05,0.00232166550984497,0.00205048357453616,1933,"tags=73%, list=17%, signal=61%","ENSG00000166582/ENSG00000153044/ENSG00000132475/ENSG00000151725/ENSG00000162521/ENSG00000132780/ENSG00000119969/ENSG00000197837/ENSG00000102384/ENSG00000159055/ENSG00000129534/ENSG00000166451/ENSG00000188312/ENSG00000102901/ENSG00000123219/ENSG00000100162"
"GO:0032465","GO:0032465","regulation of cytokinesis",60,-0.631268684998868,-1.84586951709823,6.53690903558431e-05,0.00253376278487974,0.002237806846049,523,"tags=25%, list=5%, signal=24%","ENSG00000198901/ENSG00000178999/ENSG00000161800/ENSG00000149503/ENSG00000165891/ENSG00000138182/ENSG00000122966/ENSG00000114346/ENSG00000129173/ENSG00000137807/ENSG00000087586/ENSG00000118193/ENSG00000142731/ENSG00000166851/ENSG00000112984"
"GO:0040013","GO:0040013","negative regulation of locomotion",216,0.390941794120727,1.66034601467518,8.31487241661718e-05,0.00317687518260609,0.00280580055682541,1777,"tags=31%, list=16%, signal=27%","ENSG00000112175/ENSG00000162552/ENSG00000123612/ENSG00000163686/ENSG00000196090/ENSG00000137801/ENSG00000106991/ENSG00000122592/ENSG00000134830/ENSG00000145147/ENSG00000164938/ENSG00000101280/ENSG00000081189/ENSG00000146674/ENSG00000099250/ENSG00000175471/ENSG00000128917/ENSG00000075213/ENSG00000166780/ENSG00000138623/ENSG00000185532/ENSG00000138061/ENSG00000015413/ENSG00000100292/ENSG00000185033/ENSG00000166923/ENSG00000139146/ENSG00000148400/ENSG00000153993/ENSG00000171522/ENSG00000173334/ENSG00000120129/ENSG00000100065/ENSG00000164690/ENSG00000108187/ENSG00000092421/ENSG00000006638/ENSG00000173269/ENSG00000125249/ENSG00000128271/ENSG00000164741/ENSG00000153233/ENSG00000168758/ENSG00000122707/ENSG00000105894/ENSG00000168675/ENSG00000159167/ENSG00000066056/ENSG00000107562/ENSG00000187391/ENSG00000123384/ENSG00000196369/ENSG00000118689/ENSG00000089820/ENSG00000143434/ENSG00000082684/ENSG00000167680/ENSG00000143537/ENSG00000103034/ENSG00000112679/ENSG00000204472/ENSG00000152661/ENSG00000181467/ENSG00000197381/ENSG00000139567/ENSG00000107937/ENSG00000276644"
"GO:0007040","GO:0007040","lysosome organization",58,0.580404124165273,2.04489010986731,9.90824917571225e-05,0.00365511895454378,0.00322818310712135,2196,"tags=43%, list=19%, signal=35%","ENSG00000120280/ENSG00000177628/ENSG00000179331/ENSG00000188906/ENSG00000166340/ENSG00000112561/ENSG00000049860/ENSG00000102805/ENSG00000138760/ENSG00000146352/ENSG00000131238/ENSG00000143553/ENSG00000104142/ENSG00000164961/ENSG00000165029/ENSG00000101955/ENSG00000100099/ENSG00000244045/ENSG00000111670/ENSG00000188603/ENSG00000149357/ENSG00000132842/ENSG00000104133/ENSG00000103174/ENSG00000106460"
"GO:0080171","GO:0080171","lytic vacuole organization",58,0.580404124165273,2.04489010986731,9.90824917571225e-05,0.00365511895454378,0.00322818310712135,2196,"tags=43%, list=19%, signal=35%","ENSG00000120280/ENSG00000177628/ENSG00000179331/ENSG00000188906/ENSG00000166340/ENSG00000112561/ENSG00000049860/ENSG00000102805/ENSG00000138760/ENSG00000146352/ENSG00000131238/ENSG00000143553/ENSG00000104142/ENSG00000164961/ENSG00000165029/ENSG00000101955/ENSG00000100099/ENSG00000244045/ENSG00000111670/ENSG00000188603/ENSG00000149357/ENSG00000132842/ENSG00000104133/ENSG00000103174/ENSG00000106460"
