"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0007229","GO:0007229","integrin-mediated signaling pathway",65,0.520539365251239,1.92954399859312,7.71081120871518e-05,0.00227447630073648,0.00188835277696421,1421,"tags=32%, list=12%, signal=28%","ENSG00000115956/ENSG00000158856/ENSG00000115232/ENSG00000154734/ENSG00000101336/ENSG00000141968/ENSG00000160323/ENSG00000165025/ENSG00000149781/ENSG00000077943/ENSG00000140678/ENSG00000138623/ENSG00000000938/ENSG00000160255/ENSG00000099250/ENSG00000082781/ENSG00000143127/ENSG00000213949/ENSG00000082074/ENSG00000144668/ENSG00000135605"
"GO:0006858","GO:0006858","extracellular transport",22,-0.766131419161919,-1.89253255760241,8.2109558849209e-05,0.00239553516227283,0.00198886023764176,1554,"tags=64%, list=14%, signal=55%","ENSG00000047578/ENSG00000145491/ENSG00000284862/ENSG00000166171/ENSG00000155761/ENSG00000165115/ENSG00000144451/ENSG00000165506/ENSG00000039139/ENSG00000141519/ENSG00000154099/ENSG00000112981/ENSG00000171885/ENSG00000256061"
"GO:0032635","GO:0032635","interleukin-6 production",69,0.525353124268369,1.96798330597479,8.63405182121383e-05,0.00250528275399243,0.00207997667157503,1708,"tags=38%, list=15%, signal=32%","ENSG00000196664/ENSG00000150455/ENSG00000134830/ENSG00000177628/ENSG00000168918/ENSG00000165025/ENSG00000183087/ENSG00000174130/ENSG00000167207/ENSG00000101425/ENSG00000204472/ENSG00000101916/ENSG00000125538/ENSG00000187796/ENSG00000172216/ENSG00000169129/ENSG00000160703/ENSG00000104312/ENSG00000204305/ENSG00000118503/ENSG00000115267/ENSG00000051523/ENSG00000111679/ENSG00000164251/ENSG00000175445/ENSG00000019991"
"GO:0001774","GO:0001774","microglial cell activation",21,0.729702012165373,2.13910763167448,9.52723000466104e-05,0.00269131645475584,0.00223442860203997,731,"tags=43%, list=6%, signal=40%","ENSG00000196664/ENSG00000173372/ENSG00000188906/ENSG00000109861/ENSG00000184599/ENSG00000174130/ENSG00000160255/ENSG00000204472/ENSG00000101916"
"GO:0030168","GO:0030168","platelet activation",106,0.453411390002575,1.84287564215721,9.94412679161491e-05,0.00277966978745717,0.00230778274563188,1819,"tags=36%, list=16%, signal=30%","ENSG00000244734/ENSG00000274286/ENSG00000178732/ENSG00000169704/ENSG00000115956/ENSG00000158856/ENSG00000069018/ENSG00000169313/ENSG00000043462/ENSG00000141968/ENSG00000160323/ENSG00000165025/ENSG00000149781/ENSG00000150594/ENSG00000142615/ENSG00000154127/ENSG00000189114/ENSG00000185532/ENSG00000153208/ENSG00000108405/ENSG00000166501/ENSG00000167601/ENSG00000101335/ENSG00000100311/ENSG00000141506/ENSG00000135605/ENSG00000171132/ENSG00000197943/ENSG00000010278/ENSG00000186222/ENSG00000065675/ENSG00000111679/ENSG00000159176/ENSG00000164220/ENSG00000158769/ENSG00000157680/ENSG00000181467/ENSG00000197461"
"GO:1990868","GO:1990868","response to chemokine",33,0.648249223479207,2.10953532937299,0.000113988615656911,0.00312094984098589,0.00259112583282727,2310,"tags=58%, list=20%, signal=46%","ENSG00000160683/ENSG00000054598/ENSG00000174600/ENSG00000173585/ENSG00000145147/ENSG00000107562/ENSG00000178623/ENSG00000173578/ENSG00000121966/ENSG00000168329/ENSG00000129048/ENSG00000186810/ENSG00000120129/ENSG00000126353/ENSG00000107099/ENSG00000111252/ENSG00000162775/ENSG00000113083/ENSG00000179934"
"GO:1990869","GO:1990869","cellular response to chemokine",33,0.648249223479207,2.10953532937299,0.000113988615656911,0.00312094984098589,0.00259112583282727,2310,"tags=58%, list=20%, signal=46%","ENSG00000160683/ENSG00000054598/ENSG00000174600/ENSG00000173585/ENSG00000145147/ENSG00000107562/ENSG00000178623/ENSG00000173578/ENSG00000121966/ENSG00000168329/ENSG00000129048/ENSG00000186810/ENSG00000120129/ENSG00000126353/ENSG00000107099/ENSG00000111252/ENSG00000162775/ENSG00000113083/ENSG00000179934"
"GO:2001251","GO:2001251","negative regulation of chromosome organization",62,-0.625198108888659,-1.81455300075696,0.000115967386499477,0.00315892794143218,0.00262265663023253,1513,"tags=35%, list=13%, signal=31%","ENSG00000147601/ENSG00000140451/ENSG00000092330/ENSG00000149311/ENSG00000154473/ENSG00000143799/ENSG00000178295/ENSG00000164109/ENSG00000040275/ENSG00000128789/ENSG00000124688/ENSG00000112029/ENSG00000073111/ENSG00000178999/ENSG00000131747/ENSG00000117724/ENSG00000169679/ENSG00000112742/ENSG00000166851/ENSG00000134057/ENSG00000080986/ENSG00000111732"
"GO:0006941","GO:0006941","striated muscle contraction",112,-0.551998835346561,-1.69769654992892,0.000129151616303677,0.00346502753490117,0.00287679162261193,1074,"tags=23%, list=9%, signal=21%","ENSG00000113569/ENSG00000163485/ENSG00000152661/ENSG00000121361/ENSG00000130529/ENSG00000108961/ENSG00000149925/ENSG00000114279/ENSG00000130598/ENSG00000119782/ENSG00000136574/ENSG00000173991/ENSG00000114854/ENSG00000170175/ENSG00000138622/ENSG00000100678/ENSG00000185482/ENSG00000158286/ENSG00000133055/ENSG00000239474/ENSG00000101470/ENSG00000248746/ENSG00000018625/ENSG00000143318/ENSG00000164708/ENSG00000168530"
"GO:0003351","GO:0003351","epithelial cilium movement involved in extracellular fluid movement",20,-0.778956982097247,-1.88775311565809,0.000146762683591836,0.00387903944404362,0.00322051933613976,1554,"tags=70%, list=14%, signal=61%","ENSG00000047578/ENSG00000145491/ENSG00000284862/ENSG00000166171/ENSG00000155761/ENSG00000165115/ENSG00000144451/ENSG00000165506/ENSG00000039139/ENSG00000141519/ENSG00000154099/ENSG00000112981/ENSG00000171885/ENSG00000256061"
"GO:0009617","GO:0009617","response to bacterium",254,0.336594188384794,1.47791092231172,0.000220048153877276,0.00536455293858801,0.00445384655600677,1857,"tags=33%, list=16%, signal=28%","ENSG00000143954/ENSG00000211899/ENSG00000007908/ENSG00000164879/ENSG00000150455/ENSG00000162692/ENSG00000211779/ENSG00000197629/ENSG00000101336/ENSG00000167419/ENSG00000170345/ENSG00000081189/ENSG00000148346/ENSG00000107611/ENSG00000136160/ENSG00000160323/ENSG00000154736/ENSG00000165025/ENSG00000001036/ENSG00000134326/ENSG00000185674/ENSG00000174130/ENSG00000141655/ENSG00000167207/ENSG00000162676/ENSG00000140968/ENSG00000171522/ENSG00000000938/ENSG00000101425/ENSG00000266200/ENSG00000173334/ENSG00000130522/ENSG00000148400/ENSG00000125538/ENSG00000092067/ENSG00000180176/ENSG00000158270/ENSG00000167601/ENSG00000161031/ENSG00000187796/ENSG00000172216/ENSG00000153162/ENSG00000112335/ENSG00000172380/ENSG00000067182/ENSG00000096060/ENSG00000185187/ENSG00000277734/ENSG00000128604/ENSG00000070193/ENSG00000126368/ENSG00000168329/ENSG00000006638/ENSG00000164120/ENSG00000197329/ENSG00000143341/ENSG00000104312/ENSG00000025434/ENSG00000126456/ENSG00000121053/ENSG00000171132/ENSG00000160013/ENSG00000197943/ENSG00000081181/ENSG00000114738/ENSG00000117009/ENSG00000118503/ENSG00000118432/ENSG00000155111/ENSG00000051523/ENSG00000164251/ENSG00000008438/ENSG00000096968/ENSG00000126353/ENSG00000175445/ENSG00000168214/ENSG00000085415/ENSG00000170890/ENSG00000105974/ENSG00000100473/ENSG00000123240/ENSG00000173039/ENSG00000156482"
"GO:0007368","GO:0007368","determination of left/right symmetry",78,-0.580646091017137,-1.73038875729952,0.000229547148147919,0.00557069192709883,0.00462499062608081,1174,"tags=37%, list=10%, signal=34%","ENSG00000101350/ENSG00000169126/ENSG00000135541/ENSG00000140463/ENSG00000125863/ENSG00000138002/ENSG00000160602/ENSG00000122735/ENSG00000284862/ENSG00000138686/ENSG00000136574/ENSG00000166171/ENSG00000163093/ENSG00000198003/ENSG00000113966/ENSG00000176225/ENSG00000114446/ENSG00000151023/ENSG00000136535/ENSG00000165506/ENSG00000039139/ENSG00000184058/ENSG00000103494/ENSG00000139445/ENSG00000141519/ENSG00000154099/ENSG00000158286/ENSG00000256061/ENSG00000123473"
"GO:0032886","GO:0032886","regulation of microtubule-based process",169,-0.495813592624336,-1.58871489236975,0.000269869897118734,0.00640371280318631,0.00531659479189234,2918,"tags=39%, list=26%, signal=30%","ENSG00000159069/ENSG00000101367/ENSG00000149269/ENSG00000094631/ENSG00000151746/ENSG00000130724/ENSG00000167797/ENSG00000115353/ENSG00000164695/ENSG00000186868/ENSG00000082701/ENSG00000047410/ENSG00000181163/ENSG00000063978/ENSG00000175216/ENSG00000198718/ENSG00000115266/ENSG00000130779/ENSG00000096717/ENSG00000166004/ENSG00000182628/ENSG00000154429/ENSG00000075073/ENSG00000213024/ENSG00000070761/ENSG00000115561/ENSG00000074054/ENSG00000108961/ENSG00000084764/ENSG00000123607/ENSG00000164114/ENSG00000163462/ENSG00000101222/ENSG00000179636/ENSG00000178295/ENSG00000169126/ENSG00000140463/ENSG00000117632/ENSG00000125863/ENSG00000108395/ENSG00000284862/ENSG00000212916/ENSG00000213123/ENSG00000151849/ENSG00000204104/ENSG00000272514/ENSG00000181085/ENSG00000147316/ENSG00000141577/ENSG00000159079/ENSG00000138100/ENSG00000168309/ENSG00000141519/ENSG00000154099/ENSG00000136122/ENSG00000088325/ENSG00000111554/ENSG00000087586/ENSG00000176749/ENSG00000121621/ENSG00000163611/ENSG00000123473/ENSG00000166851/ENSG00000013810/ENSG00000162063/ENSG00000142731"
"GO:0044283","GO:0044283","small molecule biosynthetic process",500,-0.417086385668149,-1.40519652392666,0.000281659406897839,0.00656672302806796,0.00545193179704344,2585,"tags=29%, list=23%, signal=23%","ENSG00000119915/ENSG00000065154/ENSG00000130703/ENSG00000111669/ENSG00000277893/ENSG00000143198/ENSG00000153989/ENSG00000197296/ENSG00000119927/ENSG00000117528/ENSG00000179148/ENSG00000062282/ENSG00000122787/ENSG00000197586/ENSG00000130203/ENSG00000161653/ENSG00000141349/ENSG00000104635/ENSG00000120837/ENSG00000156110/ENSG00000130377/ENSG00000187555/ENSG00000163655/ENSG00000015520/ENSG00000165280/ENSG00000078124/ENSG00000092621/ENSG00000068745/ENSG00000172113/ENSG00000100596/ENSG00000096717/ENSG00000198276/ENSG00000177000/ENSG00000130707/ENSG00000111684/ENSG00000137700/ENSG00000182199/ENSG00000148334/ENSG00000163344/ENSG00000160209/ENSG00000100889/ENSG00000110871/ENSG00000278540/ENSG00000116704/ENSG00000058668/ENSG00000114026/ENSG00000198931/ENSG00000110958/ENSG00000105220/ENSG00000066322/ENSG00000128951/ENSG00000086475/ENSG00000148459/ENSG00000130021/ENSG00000100024/ENSG00000099377/ENSG00000166321/ENSG00000149925/ENSG00000102967/ENSG00000117682/ENSG00000198911/ENSG00000165996/ENSG00000221968/ENSG00000228716/ENSG00000143815/ENSG00000132196/ENSG00000170522/ENSG00000147647/ENSG00000198805/ENSG00000083535/ENSG00000184207/ENSG00000172893/ENSG00000101347/ENSG00000167910/ENSG00000188641/ENSG00000156136/ENSG00000205808/ENSG00000113161/ENSG00000037757/ENSG00000001626/ENSG00000143156/ENSG00000118137/ENSG00000166183/ENSG00000012660/ENSG00000109929/ENSG00000143994/ENSG00000173598/ENSG00000113492/ENSG00000144644/ENSG00000148377/ENSG00000166228/ENSG00000081760/ENSG00000099194/ENSG00000100003/ENSG00000171631/ENSG00000180432/ENSG00000059573/ENSG00000179958/ENSG00000006025/ENSG00000147155/ENSG00000111640/ENSG00000135069/ENSG00000079459/ENSG00000109814/ENSG00000076248/ENSG00000149809/ENSG00000099256/ENSG00000112667/ENSG00000167508/ENSG00000116133/ENSG00000149084/ENSG00000173531/ENSG00000147383/ENSG00000169710/ENSG00000097021/ENSG00000114115/ENSG00000052802/ENSG00000110921/ENSG00000131979/ENSG00000164181/ENSG00000115263/ENSG00000187097/ENSG00000001630/ENSG00000084674/ENSG00000112972/ENSG00000160752/ENSG00000112981/ENSG00000171759/ENSG00000160285/ENSG00000067225/ENSG00000130957/ENSG00000100078/ENSG00000104549/ENSG00000021826/ENSG00000181322/ENSG00000147465/ENSG00000025708/ENSG00000079739/ENSG00000129596/ENSG00000166035/ENSG00000215009/ENSG00000106633/ENSG00000103202/ENSG00000073734/ENSG00000164708"
"GO:0050920","GO:0050920","regulation of chemotaxis",148,0.394880537385703,1.66085907477061,0.000298883259847851,0.00690795551657003,0.00573523539402735,1942,"tags=36%, list=17%, signal=31%","ENSG00000185652/ENSG00000150455/ENSG00000113721/ENSG00000137801/ENSG00000137285/ENSG00000134830/ENSG00000119630/ENSG00000133789/ENSG00000169313/ENSG00000169508/ENSG00000100600/ENSG00000198121/ENSG00000075213/ENSG00000174600/ENSG00000182578/ENSG00000183087/ENSG00000089060/ENSG00000128340/ENSG00000166923/ENSG00000167207/ENSG00000138623/ENSG00000099250/ENSG00000145147/ENSG00000204472/ENSG00000153993/ENSG00000127129/ENSG00000148400/ENSG00000107562/ENSG00000146242/ENSG00000166900/ENSG00000185033/ENSG00000091879/ENSG00000125266/ENSG00000168758/ENSG00000121966/ENSG00000100311/ENSG00000070193/ENSG00000197635/ENSG00000271447/ENSG00000128052/ENSG00000204305/ENSG00000164251/ENSG00000120129/ENSG00000284357/ENSG00000151490/ENSG00000126353/ENSG00000137872/ENSG00000082684/ENSG00000177119/ENSG00000100034/ENSG00000166949/ENSG00000167680/ENSG00000170962/ENSG00000130449"
"GO:0072527","GO:0072527","pyrimidine-containing compound metabolic process",60,-0.609276697402269,-1.75558207391953,0.000316171271503101,0.00721383939553444,0.00598919129239568,2079,"tags=40%, list=18%, signal=33%","ENSG00000172113/ENSG00000198276/ENSG00000176890/ENSG00000125454/ENSG00000114026/ENSG00000128951/ENSG00000130021/ENSG00000100024/ENSG00000102967/ENSG00000094841/ENSG00000147647/ENSG00000188641/ENSG00000156136/ENSG00000143156/ENSG00000167325/ENSG00000179958/ENSG00000076248/ENSG00000112981/ENSG00000129187/ENSG00000021826/ENSG00000181322/ENSG00000111732/ENSG00000025708/ENSG00000103202"
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis",42,0.563473960936009,1.93178717772415,0.000326606067935065,0.00742021190087366,0.00616052923661616,1675,"tags=38%, list=15%, signal=33%","ENSG00000137801/ENSG00000179388/ENSG00000128917/ENSG00000166923/ENSG00000048052/ENSG00000099250/ENSG00000145147/ENSG00000148400/ENSG00000100065/ENSG00000125266/ENSG00000173269/ENSG00000006638/ENSG00000128052/ENSG00000136826/ENSG00000011405/ENSG00000135046"
"GO:0005976","GO:0005976","polysaccharide metabolic process",83,-0.559976082621406,-1.68608643914423,0.00036133202083575,0.0081056792405129,0.00672962910101435,1824,"tags=28%, list=16%, signal=23%","ENSG00000198488/ENSG00000177191/ENSG00000189403/ENSG00000196961/ENSG00000167244/ENSG00000162630/ENSG00000100504/ENSG00000237172/ENSG00000169299/ENSG00000219607/ENSG00000118804/ENSG00000103056/ENSG00000103044/ENSG00000132376/ENSG00000175229/ENSG00000115687/ENSG00000068976/ENSG00000164776/ENSG00000111713/ENSG00000079739/ENSG00000138798/ENSG00000017427/ENSG00000106633"
"GO:0048010","GO:0048010","vascular endothelial growth factor receptor signaling pathway",78,0.459252801127894,1.74009664154432,0.00036496280754823,0.00815287208995815,0.00676881031748776,2649,"tags=42%, list=23%, signal=33%","ENSG00000054598/ENSG00000037280/ENSG00000158517/ENSG00000119630/ENSG00000141968/ENSG00000185386/ENSG00000116701/ENSG00000165168/ENSG00000166501/ENSG00000099250/ENSG00000125538/ENSG00000167601/ENSG00000100365/ENSG00000174804/ENSG00000173269/ENSG00000070193/ENSG00000128052/ENSG00000114738/ENSG00000051523/ENSG00000158092/ENSG00000062598/ENSG00000106070/ENSG00000131634/ENSG00000273749/ENSG00000069869/ENSG00000055163/ENSG00000071051/ENSG00000051382/ENSG00000155849/ENSG00000143437/ENSG00000156427/ENSG00000089159/ENSG00000160293"
"GO:0016458","GO:0016458","gene silencing",160,-0.49222190257355,-1.57080528264492,0.000372121539397227,0.00827815374517414,0.00687282369474439,2509,"tags=30%, list=22%, signal=24%","ENSG00000141510/ENSG00000047410/ENSG00000113360/ENSG00000132475/ENSG00000074266/ENSG00000102978/ENSG00000198791/ENSG00000084073/ENSG00000069248/ENSG00000058804/ENSG00000157020/ENSG00000096717/ENSG00000177000/ENSG00000119778/ENSG00000213024/ENSG00000189060/ENSG00000113569/ENSG00000189403/ENSG00000106462/ENSG00000163002/ENSG00000102900/ENSG00000186666/ENSG00000099284/ENSG00000131914/ENSG00000128016/ENSG00000156802/ENSG00000108559/ENSG00000124571/ENSG00000104626/ENSG00000187475/ENSG00000164032/ENSG00000105968/ENSG00000211460/ENSG00000115289/ENSG00000093000/ENSG00000075188/ENSG00000146648/ENSG00000256453/ENSG00000095627/ENSG00000188486/ENSG00000197837/ENSG00000173809/ENSG00000184571/ENSG00000077800/ENSG00000183598/ENSG00000162639/ENSG00000152670/ENSG00000178997"
"GO:0030888","GO:0030888","regulation of B cell proliferation",34,0.635849990538925,2.09265618258026,0.000389617766935067,0.00863140770815902,0.00716610795616321,1478,"tags=44%, list=13%, signal=39%","ENSG00000012124/ENSG00000150455/ENSG00000169508/ENSG00000081189/ENSG00000010671/ENSG00000124762/ENSG00000168918/ENSG00000177425/ENSG00000196950/ENSG00000122122/ENSG00000198286/ENSG00000110651/ENSG00000102524/ENSG00000197329/ENSG00000123143"
"GO:0090068","GO:0090068","positive regulation of cell cycle process",197,-0.474243915095095,-1.53480494998832,0.000415760170958523,0.00917249401961799,0.00761533745065829,1839,"tags=28%, list=16%, signal=24%","ENSG00000114251/ENSG00000213024/ENSG00000181817/ENSG00000133302/ENSG00000089053/ENSG00000183765/ENSG00000088833/ENSG00000126457/ENSG00000109132/ENSG00000179051/ENSG00000167244/ENSG00000106462/ENSG00000006634/ENSG00000135679/ENSG00000100823/ENSG00000149311/ENSG00000053900/ENSG00000178295/ENSG00000101350/ENSG00000097046/ENSG00000212916/ENSG00000151849/ENSG00000103056/ENSG00000181085/ENSG00000146648/ENSG00000075218/ENSG00000146670/ENSG00000164109/ENSG00000132646/ENSG00000114346/ENSG00000161800/ENSG00000124688/ENSG00000173769/ENSG00000112029/ENSG00000013573/ENSG00000129173/ENSG00000138182/ENSG00000122966/ENSG00000178999/ENSG00000118193/ENSG00000175063/ENSG00000165891/ENSG00000087586/ENSG00000176749/ENSG00000137090/ENSG00000126787/ENSG00000170312/ENSG00000137807/ENSG00000143476/ENSG00000134057/ENSG00000161692/ENSG00000142731/ENSG00000080986/ENSG00000138798/ENSG00000017427"
"GO:0000723","GO:0000723","telomere maintenance",110,-0.527231807813052,-1.61912864821002,0.000447055590002923,0.00975539765232796,0.00809928520301516,2467,"tags=39%, list=22%, signal=31%","ENSG00000182117/ENSG00000115350/ENSG00000174953/ENSG00000152457/ENSG00000187555/ENSG00000145912/ENSG00000175305/ENSG00000111445/ENSG00000113522/ENSG00000204569/ENSG00000035928/ENSG00000110958/ENSG00000147601/ENSG00000138311/ENSG00000020922/ENSG00000049541/ENSG00000118655/ENSG00000106399/ENSG00000140451/ENSG00000092330/ENSG00000132383/ENSG00000062822/ENSG00000144034/ENSG00000100823/ENSG00000149311/ENSG00000143799/ENSG00000163918/ENSG00000163029/ENSG00000146143/ENSG00000101868/ENSG00000285816/ENSG00000138375/ENSG00000174371/ENSG00000160957/ENSG00000133119/ENSG00000181085/ENSG00000117748/ENSG00000132646/ENSG00000051180/ENSG00000197837/ENSG00000178999/ENSG00000100479/ENSG00000117650"
"GO:0002920","GO:0002920","regulation of humoral immune response",33,-0.665122835202282,-1.76095559616116,0.00045434381398005,0.00982081628679955,0.0081535981277221,276,"tags=33%, list=2%, signal=33%","ENSG00000184500/ENSG00000188372/ENSG00000149131/ENSG00000176919/ENSG00000113600/ENSG00000110169/ENSG00000125730/ENSG00000106804/ENSG00000080618/ENSG00000021852/ENSG00000157131"
"GO:0007252","GO:0007252","I-kappaB phosphorylation",12,0.803385361241854,2.04283977575532,0.000463634676426475,0.00994114673671063,0.00825350083463067,2,"tags=8%, list=0%, signal=8%","ENSG00000196664"
"GO:0016572","GO:0016572","histone phosphorylation",31,-0.697497888061723,-1.8187588631966,0.000469476045720273,0.0100261304324021,0.00832405738327608,463,"tags=29%, list=4%, signal=28%","ENSG00000173531/ENSG00000149503/ENSG00000178999/ENSG00000160396/ENSG00000087586/ENSG00000177602/ENSG00000170312/ENSG00000145386/ENSG00000134057"
"GO:0046365","GO:0046365","monosaccharide catabolic process",45,-0.629458437162588,-1.74682491122671,0.000498289343470889,0.0105152838134035,0.00873017027400006,1446,"tags=24%, list=13%, signal=21%","ENSG00000149925/ENSG00000172331/ENSG00000152556/ENSG00000169299/ENSG00000117308/ENSG00000111640/ENSG00000067225/ENSG00000079739/ENSG00000248746/ENSG00000106633/ENSG00000164708"
"GO:0043501","GO:0043501","skeletal muscle adaptation",16,-0.795257332979132,-1.81341317905178,0.000548059321827959,0.0113855592188306,0.00945270450222213,617,"tags=31%, list=5%, signal=30%","ENSG00000114854/ENSG00000248746/ENSG00000143632/ENSG00000187616/ENSG00000177791"
"GO:0030195","GO:0030195","negative regulation of blood coagulation",27,-0.696740119291601,-1.75917658968772,0.000556048481780495,0.0115067552101785,0.00955332581304637,661,"tags=37%, list=6%, signal=35%","ENSG00000184500/ENSG00000113889/ENSG00000115718/ENSG00000167711/ENSG00000140873/ENSG00000149131/ENSG00000091583/ENSG00000080618/ENSG00000171564/ENSG00000171557"
"GO:0015874","GO:0015874","norepinephrine transport",14,0.77638327692596,2.06447963479544,0.00058994967394883,0.0121143896508185,0.0100578059797511,1155,"tags=50%, list=10%, signal=45%","ENSG00000274286/ENSG00000169313/ENSG00000150594/ENSG00000112499/ENSG00000103546/ENSG00000128271/ENSG00000142319"
"GO:0046939","GO:0046939","nucleotide phosphorylation",104,-0.530645454708135,-1.62766833213551,0.000594603745138481,0.0121631777597485,0.0100983116385487,2564,"tags=38%, list=22%, signal=30%","ENSG00000084734/ENSG00000111669/ENSG00000168209/ENSG00000123836/ENSG00000047410/ENSG00000080493/ENSG00000108479/ENSG00000069248/ENSG00000172113/ENSG00000058804/ENSG00000157020/ENSG00000213024/ENSG00000113569/ENSG00000105220/ENSG00000106992/ENSG00000163002/ENSG00000149925/ENSG00000172331/ENSG00000102900/ENSG00000152556/ENSG00000108559/ENSG00000143156/ENSG00000188316/ENSG00000140057/ENSG00000093000/ENSG00000075188/ENSG00000111640/ENSG00000155085/ENSG00000170525/ENSG00000187097/ENSG00000112981/ENSG00000134333/ENSG00000067225/ENSG00000181322/ENSG00000079739/ENSG00000248746/ENSG00000017427/ENSG00000106633/ENSG00000103202/ENSG00000164708"
"GO:0035924","GO:0035924","cellular response to vascular endothelial growth factor stimulus",48,0.52879606072664,1.85701149838202,0.000623830888288785,0.0126640042303187,0.0105141159519074,1837,"tags=33%, list=16%, signal=28%","ENSG00000183287/ENSG00000113721/ENSG00000054598/ENSG00000037280/ENSG00000162692/ENSG00000179388/ENSG00000119630/ENSG00000128917/ENSG00000099250/ENSG00000148400/ENSG00000106025/ENSG00000128052/ENSG00000156140/ENSG00000135046/ENSG00000171608/ENSG00000173039"
"GO:0001895","GO:0001895","retina homeostasis",44,-0.638230435044054,-1.76528267141334,0.000672095962550012,0.0133815074734398,0.0111098131861191,1729,"tags=45%, list=15%, signal=39%","ENSG00000184009/ENSG00000179941/ENSG00000007062/ENSG00000180376/ENSG00000140463/ENSG00000111837/ENSG00000104237/ENSG00000125863/ENSG00000107736/ENSG00000173226/ENSG00000135338/ENSG00000095397/ENSG00000182040/ENSG00000139323/ENSG00000129221/ENSG00000112041/ENSG00000116745/ENSG00000117450/ENSG00000111554/ENSG00000012223"
"GO:0031069","GO:0031069","hair follicle morphogenesis",20,0.6954798112216,2.00429792620679,0.00067400588801822,0.0133815074734398,0.0111098131861191,1439,"tags=45%, list=13%, signal=39%","ENSG00000171243/ENSG00000178919/ENSG00000124216/ENSG00000164690/ENSG00000134363/ENSG00000148400/ENSG00000070193/ENSG00000165240/ENSG00000164379"
"GO:0043550","GO:0043550","regulation of lipid kinase activity",48,0.525913884396591,1.84688995061952,0.000683241635846781,0.0134221845619714,0.0111435847813925,1677,"tags=33%, list=15%, signal=29%","ENSG00000113721/ENSG00000169313/ENSG00000184557/ENSG00000101082/ENSG00000167207/ENSG00000000938/ENSG00000105875/ENSG00000110651/ENSG00000100100/ENSG00000100311/ENSG00000141506/ENSG00000136826/ENSG00000157404/ENSG00000150867/ENSG00000167716/ENSG00000126353"
"GO:0032200","GO:0032200","telomere organization",112,-0.527727708653941,-1.62304963872108,0.000683804869986181,0.0134221845619714,0.0111435847813925,2467,"tags=39%, list=22%, signal=31%","ENSG00000182117/ENSG00000115350/ENSG00000132475/ENSG00000174953/ENSG00000152457/ENSG00000187555/ENSG00000145912/ENSG00000175305/ENSG00000111445/ENSG00000113522/ENSG00000204569/ENSG00000035928/ENSG00000110958/ENSG00000147601/ENSG00000138311/ENSG00000020922/ENSG00000049541/ENSG00000118655/ENSG00000106399/ENSG00000140451/ENSG00000092330/ENSG00000132383/ENSG00000062822/ENSG00000144034/ENSG00000100823/ENSG00000149311/ENSG00000143799/ENSG00000163918/ENSG00000163029/ENSG00000146143/ENSG00000101868/ENSG00000285816/ENSG00000138375/ENSG00000174371/ENSG00000160957/ENSG00000133119/ENSG00000181085/ENSG00000117748/ENSG00000132646/ENSG00000051180/ENSG00000197837/ENSG00000178999/ENSG00000100479/ENSG00000117650"
"GO:0042744","GO:0042744","hydrogen peroxide catabolic process",13,0.771648370779791,2.01779697916664,0.000708270537853207,0.0137009289912981,0.0113750085236455,206,"tags=31%, list=2%, signal=30%","ENSG00000244734/ENSG00000188536/ENSG00000213931/ENSG00000167419"
"GO:0140053","GO:0140053","mitochondrial gene expression",143,-0.498860941920932,-1.57845742363411,0.000722240884512343,0.0139207367596079,0.0115575009108169,3575,"tags=50%, list=31%, signal=35%","ENSG00000112110/ENSG00000048544/ENSG00000006744/ENSG00000182154/ENSG00000072506/ENSG00000132300/ENSG00000116898/ENSG00000125901/ENSG00000174547/ENSG00000166902/ENSG00000011376/ENSG00000130349/ENSG00000100890/ENSG00000132676/ENSG00000136522/ENSG00000101574/ENSG00000117593/ENSG00000139131/ENSG00000172172/ENSG00000111639/ENSG00000061794/ENSG00000179271/ENSG00000135297/ENSG00000182180/ENSG00000059691/ENSG00000165526/ENSG00000172590/ENSG00000154719/ENSG00000169288/ENSG00000178952/ENSG00000108561/ENSG00000148824/ENSG00000108064/ENSG00000178694/ENSG00000183978/ENSG00000116874/ENSG00000175110/ENSG00000086504/ENSG00000175581/ENSG00000072756/ENSG00000123297/ENSG00000174173/ENSG00000120333/ENSG00000062582/ENSG00000082515/ENSG00000155906/ENSG00000182199/ENSG00000122140/ENSG00000105364/ENSG00000107815/ENSG00000067704/ENSG00000254858/ENSG00000131368/ENSG00000171612/ENSG00000177192/ENSG00000180992/ENSG00000116221/ENSG00000158042/ENSG00000137288/ENSG00000112996/ENSG00000185608/ENSG00000043514/ENSG00000122085/ENSG00000138095/ENSG00000262814/ENSG00000138035/ENSG00000183617/ENSG00000055950/ENSG00000156502/ENSG00000259494/ENSG00000090263"
