"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0071103","GO:0071103","DNA conformation change",200,-0.636114943071254,-2.12680969289271,1e-10,1.94444444444444e-08,1.63937621832359e-08,2600,"tags=53%, list=23%, signal=41%","ENSG00000110768/ENSG00000225830/ENSG00000112249/ENSG00000105447/ENSG00000077097/ENSG00000120334/ENSG00000128908/ENSG00000047410/ENSG00000141510/ENSG00000130726/ENSG00000181163/ENSG00000116478/ENSG00000174953/ENSG00000166508/ENSG00000128513/ENSG00000119335/ENSG00000134283/ENSG00000121988/ENSG00000132475/ENSG00000004700/ENSG00000154767/ENSG00000096717/ENSG00000107815/ENSG00000151725/ENSG00000177302/ENSG00000145736/ENSG00000187790/ENSG00000111445/ENSG00000189308/ENSG00000189403/ENSG00000163104/ENSG00000145907/ENSG00000105011/ENSG00000189060/ENSG00000020922/ENSG00000113522/ENSG00000099284/ENSG00000112941/ENSG00000175334/ENSG00000136936/ENSG00000175792/ENSG00000049541/ENSG00000132383/ENSG00000101945/ENSG00000143799/ENSG00000075856/ENSG00000134452/ENSG00000140451/ENSG00000163918/ENSG00000156502/ENSG00000132780/ENSG00000183207/ENSG00000125398/ENSG00000138375/ENSG00000132740/ENSG00000162521/ENSG00000187475/ENSG00000085999/ENSG00000106028/ENSG00000178460/ENSG00000118900/ENSG00000160957/ENSG00000198765/ENSG00000100297/ENSG00000112118/ENSG00000164104/ENSG00000136492/ENSG00000133119/ENSG00000146670/ENSG00000111877/ENSG00000102038/ENSG00000147316/ENSG00000051180/ENSG00000188312/ENSG00000104738/ENSG00000197837/ENSG00000196497/ENSG00000076003/ENSG00000129534/ENSG00000167670/ENSG00000102384/ENSG00000010292/ENSG00000136982/ENSG00000013573/ENSG00000149503/ENSG00000188486/ENSG00000073111/ENSG00000119969/ENSG00000136824/ENSG00000163312/ENSG00000101812/ENSG00000166451/ENSG00000121152/ENSG00000159055/ENSG00000186871/ENSG00000102901/ENSG00000197275/ENSG00000183598/ENSG00000100162/ENSG00000146918/ENSG00000159259/ENSG00000131747/ENSG00000109805/ENSG00000168802/ENSG00000134057/ENSG00000123219"
"GO:0098813","GO:0098813","nuclear chromosome segregation",179,-0.686211470078229,-2.28112174382838,1e-10,1.94444444444444e-08,1.63937621832359e-08,696,"tags=36%, list=6%, signal=35%","ENSG00000196074/ENSG00000141255/ENSG00000154473/ENSG00000149311/ENSG00000083535/ENSG00000053900/ENSG00000212916/ENSG00000237649/ENSG00000181085/ENSG00000143228/ENSG00000198765/ENSG00000178295/ENSG00000120498/ENSG00000136492/ENSG00000138411/ENSG00000146670/ENSG00000154920/ENSG00000164109/ENSG00000128789/ENSG00000124688/ENSG00000143452/ENSG00000161800/ENSG00000010292/ENSG00000112029/ENSG00000040275/ENSG00000136982/ENSG00000013573/ENSG00000149503/ENSG00000114346/ENSG00000129810/ENSG00000178999/ENSG00000136824/ENSG00000077935/ENSG00000100918/ENSG00000121152/ENSG00000167842/ENSG00000198901/ENSG00000128944/ENSG00000163611/ENSG00000175063/ENSG00000118193/ENSG00000121621/ENSG00000100814/ENSG00000146918/ENSG00000177602/ENSG00000249961/ENSG00000131747/ENSG00000171320/ENSG00000137807/ENSG00000109805/ENSG00000117724/ENSG00000013810/ENSG00000090889/ENSG00000126787/ENSG00000112742/ENSG00000138778/ENSG00000169679/ENSG00000168802/ENSG00000117650/ENSG00000166851/ENSG00000134057/ENSG00000066923/ENSG00000134690/ENSG00000080986/ENSG00000123219"
"GO:0120031","GO:0120031","plasma membrane bounded cell projection assembly",427,-0.526945617686886,-1.82346690356139,1e-10,1.94444444444444e-08,1.63937621832359e-08,1771,"tags=32%, list=16%, signal=28%","ENSG00000070761/ENSG00000131462/ENSG00000087903/ENSG00000143951/ENSG00000119333/ENSG00000126001/ENSG00000131437/ENSG00000138036/ENSG00000116213/ENSG00000088986/ENSG00000135931/ENSG00000074054/ENSG00000179051/ENSG00000151422/ENSG00000075945/ENSG00000205084/ENSG00000164066/ENSG00000078668/ENSG00000168385/ENSG00000123607/ENSG00000196230/ENSG00000084731/ENSG00000101350/ENSG00000110880/ENSG00000177042/ENSG00000072864/ENSG00000130638/ENSG00000138002/ENSG00000111837/ENSG00000140463/ENSG00000173588/ENSG00000122507/ENSG00000118690/ENSG00000188229/ENSG00000126878/ENSG00000165694/ENSG00000137601/ENSG00000083535/ENSG00000103540/ENSG00000166596/ENSG00000136811/ENSG00000138175/ENSG00000119636/ENSG00000086300/ENSG00000135541/ENSG00000125863/ENSG00000160226/ENSG00000213123/ENSG00000163913/ENSG00000138286/ENSG00000011143/ENSG00000198003/ENSG00000138686/ENSG00000173226/ENSG00000155761/ENSG00000213397/ENSG00000144061/ENSG00000117155/ENSG00000180376/ENSG00000160401/ENSG00000100360/ENSG00000147874/ENSG00000284862/ENSG00000135315/ENSG00000104237/ENSG00000181085/ENSG00000117245/ENSG00000188343/ENSG00000126870/ENSG00000119650/ENSG00000145934/ENSG00000122735/ENSG00000214367/ENSG00000165115/ENSG00000272514/ENSG00000118965/ENSG00000204104/ENSG00000162643/ENSG00000163093/ENSG00000141577/ENSG00000151849/ENSG00000198331/ENSG00000181378/ENSG00000114446/ENSG00000161996/ENSG00000032742/ENSG00000079974/ENSG00000139323/ENSG00000197603/ENSG00000187726/ENSG00000264364/ENSG00000119661/ENSG00000039139/ENSG00000134874/ENSG00000165506/ENSG00000113966/ENSG00000144451/ENSG00000187049/ENSG00000110318/ENSG00000099204/ENSG00000105479/ENSG00000141519/ENSG00000159079/ENSG00000137821/ENSG00000132376/ENSG00000170989/ENSG00000103494/ENSG00000108641/ENSG00000156042/ENSG00000128581/ENSG00000122417/ENSG00000131351/ENSG00000141013/ENSG00000103995/ENSG00000154099/ENSG00000154310/ENSG00000150625/ENSG00000164675/ENSG00000100490/ENSG00000080572/ENSG00000172426/ENSG00000112981/ENSG00000244607/ENSG00000165533/ENSG00000160188/ENSG00000152240/ENSG00000167858/ENSG00000100078/ENSG00000011426/ENSG00000256061/ENSG00000170312/ENSG00000009694/ENSG00000117650/ENSG00000166851/ENSG00000152763/ENSG00000142731/ENSG00000142609/ENSG00000138587"
"GO:0140014","GO:0140014","mitotic nuclear division",209,-0.663828347642643,-2.23550951610412,1e-10,1.94444444444444e-08,1.63937621832359e-08,1854,"tags=42%, list=17%, signal=35%","ENSG00000110200/ENSG00000213024/ENSG00000172113/ENSG00000133302/ENSG00000089053/ENSG00000131462/ENSG00000183765/ENSG00000154429/ENSG00000116213/ENSG00000088833/ENSG00000074054/ENSG00000164114/ENSG00000112941/ENSG00000175334/ENSG00000101350/ENSG00000167244/ENSG00000072864/ENSG00000154473/ENSG00000204899/ENSG00000149311/ENSG00000108106/ENSG00000083535/ENSG00000068796/ENSG00000053900/ENSG00000212916/ENSG00000127564/ENSG00000104983/ENSG00000237649/ENSG00000103056/ENSG00000143228/ENSG00000178295/ENSG00000138411/ENSG00000146670/ENSG00000288000/ENSG00000164109/ENSG00000128789/ENSG00000124688/ENSG00000161800/ENSG00000010292/ENSG00000112029/ENSG00000040275/ENSG00000136982/ENSG00000149503/ENSG00000129810/ENSG00000178999/ENSG00000136824/ENSG00000077935/ENSG00000101057/ENSG00000137090/ENSG00000138182/ENSG00000100918/ENSG00000121152/ENSG00000167842/ENSG00000198901/ENSG00000128944/ENSG00000163611/ENSG00000175063/ENSG00000136122/ENSG00000118193/ENSG00000088325/ENSG00000121621/ENSG00000146918/ENSG00000148773/ENSG00000177602/ENSG00000087586/ENSG00000011426/ENSG00000170312/ENSG00000137807/ENSG00000109805/ENSG00000117724/ENSG00000013810/ENSG00000090889/ENSG00000126787/ENSG00000112742/ENSG00000157456/ENSG00000138778/ENSG00000169679/ENSG00000168802/ENSG00000117650/ENSG00000166851/ENSG00000134057/ENSG00000156509/ENSG00000134690/ENSG00000080986/ENSG00000123219/ENSG00000017427/ENSG00000138798"
"GO:1901987","GO:1901987","regulation of cell cycle phase transition",322,-0.549583947333253,-1.89030964215158,1e-10,1.94444444444444e-08,1.63937621832359e-08,2452,"tags=41%, list=22%, signal=33%","ENSG00000128908/ENSG00000165916/ENSG00000277791/ENSG00000004897/ENSG00000154611/ENSG00000198176/ENSG00000148411/ENSG00000047410/ENSG00000101412/ENSG00000141510/ENSG00000175216/ENSG00000205629/ENSG00000222028/ENSG00000198791/ENSG00000164695/ENSG00000115738/ENSG00000101004/ENSG00000108671/ENSG00000181163/ENSG00000161057/ENSG00000153107/ENSG00000148019/ENSG00000164754/ENSG00000100902/ENSG00000108344/ENSG00000086827/ENSG00000008018/ENSG00000108465/ENSG00000154767/ENSG00000005249/ENSG00000181817/ENSG00000100519/ENSG00000110200/ENSG00000176907/ENSG00000140534/ENSG00000175166/ENSG00000089053/ENSG00000131462/ENSG00000183765/ENSG00000126067/ENSG00000087206/ENSG00000126001/ENSG00000176208/ENSG00000058668/ENSG00000020922/ENSG00000088986/ENSG00000126457/ENSG00000041357/ENSG00000074054/ENSG00000179051/ENSG00000135679/ENSG00000136930/ENSG00000100567/ENSG00000099341/ENSG00000196230/ENSG00000168411/ENSG00000109132/ENSG00000143106/ENSG00000103035/ENSG00000198783/ENSG00000072864/ENSG00000106462/ENSG00000154473/ENSG00000100823/ENSG00000176248/ENSG00000185627/ENSG00000131467/ENSG00000006634/ENSG00000115233/ENSG00000149311/ENSG00000188229/ENSG00000103540/ENSG00000136811/ENSG00000087191/ENSG00000013275/ENSG00000053900/ENSG00000097046/ENSG00000173692/ENSG00000213397/ENSG00000147874/ENSG00000181085/ENSG00000092853/ENSG00000214367/ENSG00000163781/ENSG00000141577/ENSG00000151849/ENSG00000173769/ENSG00000178295/ENSG00000138411/ENSG00000075218/ENSG00000146670/ENSG00000146648/ENSG00000117748/ENSG00000164109/ENSG00000159147/ENSG00000128789/ENSG00000132646/ENSG00000124688/ENSG00000198835/ENSG00000131351/ENSG00000103995/ENSG00000112029/ENSG00000040275/ENSG00000178999/ENSG00000168309/ENSG00000140015/ENSG00000166483/ENSG00000165891/ENSG00000129173/ENSG00000072571/ENSG00000129355/ENSG00000175063/ENSG00000118193/ENSG00000088325/ENSG00000147082/ENSG00000087586/ENSG00000152240/ENSG00000011426/ENSG00000170312/ENSG00000143476/ENSG00000117724/ENSG00000126787/ENSG00000112742/ENSG00000138778/ENSG00000169679/ENSG00000161692/ENSG00000117650/ENSG00000166851/ENSG00000134057/ENSG00000142731/ENSG00000080986/ENSG00000136235"
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition",294,-0.562053553377104,-1.9297995072827,1e-10,1.94444444444444e-08,1.63937621832359e-08,2452,"tags=42%, list=22%, signal=34%","ENSG00000128908/ENSG00000165916/ENSG00000277791/ENSG00000004897/ENSG00000154611/ENSG00000198176/ENSG00000148411/ENSG00000047410/ENSG00000101412/ENSG00000141510/ENSG00000175216/ENSG00000205629/ENSG00000222028/ENSG00000198791/ENSG00000164695/ENSG00000115738/ENSG00000101004/ENSG00000108671/ENSG00000161057/ENSG00000153107/ENSG00000148019/ENSG00000164754/ENSG00000100902/ENSG00000108344/ENSG00000086827/ENSG00000008018/ENSG00000108465/ENSG00000154767/ENSG00000005249/ENSG00000181817/ENSG00000100519/ENSG00000110200/ENSG00000140534/ENSG00000175166/ENSG00000089053/ENSG00000131462/ENSG00000183765/ENSG00000126067/ENSG00000126001/ENSG00000020922/ENSG00000088986/ENSG00000126457/ENSG00000041357/ENSG00000074054/ENSG00000179051/ENSG00000135679/ENSG00000136930/ENSG00000100567/ENSG00000099341/ENSG00000196230/ENSG00000168411/ENSG00000109132/ENSG00000143106/ENSG00000103035/ENSG00000198783/ENSG00000072864/ENSG00000106462/ENSG00000154473/ENSG00000100823/ENSG00000176248/ENSG00000185627/ENSG00000131467/ENSG00000115233/ENSG00000149311/ENSG00000188229/ENSG00000103540/ENSG00000136811/ENSG00000087191/ENSG00000013275/ENSG00000053900/ENSG00000097046/ENSG00000173692/ENSG00000213397/ENSG00000147874/ENSG00000092853/ENSG00000214367/ENSG00000163781/ENSG00000141577/ENSG00000151849/ENSG00000178295/ENSG00000138411/ENSG00000075218/ENSG00000146670/ENSG00000146648/ENSG00000117748/ENSG00000164109/ENSG00000159147/ENSG00000128789/ENSG00000132646/ENSG00000124688/ENSG00000198835/ENSG00000131351/ENSG00000103995/ENSG00000112029/ENSG00000040275/ENSG00000178999/ENSG00000168309/ENSG00000140015/ENSG00000166483/ENSG00000165891/ENSG00000129173/ENSG00000072571/ENSG00000129355/ENSG00000175063/ENSG00000118193/ENSG00000088325/ENSG00000147082/ENSG00000087586/ENSG00000152240/ENSG00000011426/ENSG00000170312/ENSG00000143476/ENSG00000117724/ENSG00000126787/ENSG00000112742/ENSG00000138778/ENSG00000169679/ENSG00000161692/ENSG00000117650/ENSG00000166851/ENSG00000134057/ENSG00000142731/ENSG00000080986/ENSG00000136235"
"GO:0007018","GO:0007018","microtubule-based movement",237,-0.579206763440685,-1.96669353966164,1.14103337476133e-10,2.13943757767749e-08,1.80377644393661e-08,1771,"tags=39%, list=16%, signal=33%","ENSG00000070761/ENSG00000154429/ENSG00000119333/ENSG00000100346/ENSG00000131437/ENSG00000138036/ENSG00000058668/ENSG00000047578/ENSG00000088986/ENSG00000075945/ENSG00000123607/ENSG00000084731/ENSG00000101350/ENSG00000179636/ENSG00000072864/ENSG00000138002/ENSG00000111837/ENSG00000140463/ENSG00000163462/ENSG00000118690/ENSG00000138095/ENSG00000112290/ENSG00000068796/ENSG00000138175/ENSG00000168556/ENSG00000125863/ENSG00000213123/ENSG00000163913/ENSG00000198003/ENSG00000155761/ENSG00000158560/ENSG00000135338/ENSG00000237649/ENSG00000117155/ENSG00000160401/ENSG00000158486/ENSG00000100360/ENSG00000284862/ENSG00000117245/ENSG00000166171/ENSG00000183914/ENSG00000126870/ENSG00000119650/ENSG00000122735/ENSG00000165115/ENSG00000272514/ENSG00000118965/ENSG00000204104/ENSG00000151023/ENSG00000162643/ENSG00000141577/ENSG00000181378/ENSG00000114446/ENSG00000032742/ENSG00000079974/ENSG00000264364/ENSG00000039139/ENSG00000165506/ENSG00000183833/ENSG00000144451/ENSG00000105479/ENSG00000141519/ENSG00000159079/ENSG00000156042/ENSG00000179532/ENSG00000128581/ENSG00000084674/ENSG00000141013/ENSG00000154099/ENSG00000161800/ENSG00000146221/ENSG00000080572/ENSG00000172426/ENSG00000112981/ENSG00000138182/ENSG00000132681/ENSG00000131044/ENSG00000118193/ENSG00000163808/ENSG00000121621/ENSG00000167858/ENSG00000100078/ENSG00000256061/ENSG00000137807/ENSG00000112984/ENSG00000174844/ENSG00000090889/ENSG00000126787/ENSG00000152670/ENSG00000138778/ENSG00000152763/ENSG00000158023"
"GO:0065004","GO:0065004","protein-DNA complex assembly",132,-0.64709940436505,-2.08122707281692,4.01582879311939e-10,7.02770038795894e-08,5.92510879826914e-08,2274,"tags=45%, list=20%, signal=37%","ENSG00000181163/ENSG00000161057/ENSG00000166508/ENSG00000119335/ENSG00000132475/ENSG00000154767/ENSG00000151725/ENSG00000100519/ENSG00000145736/ENSG00000189403/ENSG00000105011/ENSG00000189060/ENSG00000147601/ENSG00000099284/ENSG00000117505/ENSG00000136936/ENSG00000175792/ENSG00000132383/ENSG00000143799/ENSG00000075856/ENSG00000132780/ENSG00000135336/ENSG00000106399/ENSG00000087191/ENSG00000013275/ENSG00000125398/ENSG00000162521/ENSG00000187475/ENSG00000127616/ENSG00000178460/ENSG00000118900/ENSG00000100297/ENSG00000112118/ENSG00000164104/ENSG00000112312/ENSG00000117748/ENSG00000051180/ENSG00000188312/ENSG00000104738/ENSG00000197837/ENSG00000196497/ENSG00000076003/ENSG00000129534/ENSG00000167670/ENSG00000102384/ENSG00000188486/ENSG00000073111/ENSG00000119969/ENSG00000101812/ENSG00000166451/ENSG00000167842/ENSG00000159055/ENSG00000102901/ENSG00000183598/ENSG00000100162/ENSG00000159259/ENSG00000117724/ENSG00000126787/ENSG00000138778/ENSG00000123219"
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism",191,-0.597823269668652,-1.99397321793005,4.68794529082507e-10,7.93926218607471e-08,6.69365363257026e-08,1704,"tags=40%, list=15%, signal=34%","ENSG00000087903/ENSG00000274529/ENSG00000275793/ENSG00000132436/ENSG00000134278/ENSG00000162039/ENSG00000088986/ENSG00000221829/ENSG00000131914/ENSG00000198783/ENSG00000196074/ENSG00000166086/ENSG00000140463/ENSG00000149311/ENSG00000133105/ENSG00000118690/ENSG00000182749/ENSG00000136811/ENSG00000168556/ENSG00000047188/ENSG00000125863/ENSG00000110492/ENSG00000162782/ENSG00000255346/ENSG00000163806/ENSG00000188613/ENSG00000144061/ENSG00000160401/ENSG00000177138/ENSG00000101104/ENSG00000095627/ENSG00000163661/ENSG00000001626/ENSG00000177707/ENSG00000158169/ENSG00000272514/ENSG00000198765/ENSG00000141577/ENSG00000181378/ENSG00000173769/ENSG00000164104/ENSG00000120498/ENSG00000136492/ENSG00000095002/ENSG00000134874/ENSG00000173809/ENSG00000144451/ENSG00000164113/ENSG00000104044/ENSG00000161594/ENSG00000137819/ENSG00000143452/ENSG00000112029/ENSG00000256453/ENSG00000133101/ENSG00000170820/ENSG00000112981/ENSG00000137090/ENSG00000077800/ENSG00000112530/ENSG00000100918/ENSG00000121621/ENSG00000160188/ENSG00000087586/ENSG00000131747/ENSG00000100078/ENSG00000160207/ENSG00000112742/ENSG00000152670/ENSG00000157456/ENSG00000188372/ENSG00000101489/ENSG00000166851/ENSG00000134057/ENSG00000141384/ENSG00000017427"
"GO:0071824","GO:0071824","protein-DNA complex subunit organization",157,-0.619218666174435,-2.03145676124168,7.08944441426943e-10,1.16311197421608e-07,9.80628742171149e-08,2515,"tags=43%, list=22%, signal=34%","ENSG00000105447/ENSG00000120334/ENSG00000128908/ENSG00000165916/ENSG00000141510/ENSG00000181163/ENSG00000161057/ENSG00000166508/ENSG00000119335/ENSG00000132475/ENSG00000154767/ENSG00000151725/ENSG00000066117/ENSG00000100519/ENSG00000145736/ENSG00000189308/ENSG00000189403/ENSG00000105011/ENSG00000189060/ENSG00000147601/ENSG00000099284/ENSG00000117505/ENSG00000136936/ENSG00000175792/ENSG00000132383/ENSG00000178028/ENSG00000143799/ENSG00000075856/ENSG00000132780/ENSG00000135336/ENSG00000106399/ENSG00000087191/ENSG00000013275/ENSG00000125398/ENSG00000162521/ENSG00000187475/ENSG00000127616/ENSG00000178460/ENSG00000118900/ENSG00000100297/ENSG00000112118/ENSG00000164104/ENSG00000112312/ENSG00000117748/ENSG00000051180/ENSG00000188312/ENSG00000104738/ENSG00000197837/ENSG00000196497/ENSG00000076003/ENSG00000129534/ENSG00000167670/ENSG00000102384/ENSG00000188486/ENSG00000073111/ENSG00000119969/ENSG00000101812/ENSG00000166451/ENSG00000167842/ENSG00000159055/ENSG00000102901/ENSG00000183598/ENSG00000100162/ENSG00000159259/ENSG00000117724/ENSG00000126787/ENSG00000138778/ENSG00000123219"
"GO:0007276","GO:0007276","gamete generation",372,-0.510758465522166,-1.76051458784826,1.40744380219917e-09,2.11116570329876e-07,1.77994020699173e-07,1853,"tags=33%, list=17%, signal=28%","ENSG00000116455/ENSG00000110218/ENSG00000145388/ENSG00000213024/ENSG00000130377/ENSG00000115806/ENSG00000087903/ENSG00000005513/ENSG00000174720/ENSG00000274529/ENSG00000275793/ENSG00000132436/ENSG00000134278/ENSG00000162039/ENSG00000058668/ENSG00000105011/ENSG00000169083/ENSG00000088986/ENSG00000205944/ENSG00000078549/ENSG00000148200/ENSG00000168385/ENSG00000221829/ENSG00000131914/ENSG00000196116/ENSG00000175792/ENSG00000198783/ENSG00000179636/ENSG00000196074/ENSG00000166086/ENSG00000141255/ENSG00000111837/ENSG00000140463/ENSG00000149311/ENSG00000133105/ENSG00000118690/ENSG00000115392/ENSG00000082175/ENSG00000182749/ENSG00000136811/ENSG00000179218/ENSG00000125398/ENSG00000168556/ENSG00000047188/ENSG00000071626/ENSG00000125863/ENSG00000110492/ENSG00000162782/ENSG00000121774/ENSG00000163806/ENSG00000180616/ENSG00000188613/ENSG00000144061/ENSG00000237649/ENSG00000160401/ENSG00000187475/ENSG00000100360/ENSG00000177138/ENSG00000125319/ENSG00000101104/ENSG00000095627/ENSG00000166171/ENSG00000136449/ENSG00000163661/ENSG00000001626/ENSG00000177707/ENSG00000158169/ENSG00000128242/ENSG00000272514/ENSG00000198765/ENSG00000180113/ENSG00000141577/ENSG00000137098/ENSG00000181378/ENSG00000173769/ENSG00000164104/ENSG00000120498/ENSG00000136492/ENSG00000095002/ENSG00000111877/ENSG00000134874/ENSG00000173809/ENSG00000144451/ENSG00000070404/ENSG00000160284/ENSG00000164113/ENSG00000132972/ENSG00000104044/ENSG00000184571/ENSG00000161594/ENSG00000084674/ENSG00000137819/ENSG00000143452/ENSG00000161800/ENSG00000112029/ENSG00000256453/ENSG00000188486/ENSG00000133101/ENSG00000170820/ENSG00000112981/ENSG00000137090/ENSG00000077800/ENSG00000132681/ENSG00000112530/ENSG00000100918/ENSG00000121621/ENSG00000160188/ENSG00000087586/ENSG00000131747/ENSG00000100078/ENSG00000160207/ENSG00000112742/ENSG00000152670/ENSG00000157456/ENSG00000188372/ENSG00000101489/ENSG00000166851/ENSG00000134057/ENSG00000141384/ENSG00000138587/ENSG00000017427/ENSG00000164708"
"GO:0016126","GO:0016126","sterol biosynthetic process",64,-0.744496501811128,-2.19909230354063,1.46262889730983e-09,2.13300047524351e-07,1.79834927286195e-07,1604,"tags=56%, list=14%, signal=48%","ENSG00000163344/ENSG00000111684/ENSG00000278540/ENSG00000015520/ENSG00000205808/ENSG00000198911/ENSG00000172893/ENSG00000170271/ENSG00000170522/ENSG00000143815/ENSG00000118137/ENSG00000132196/ENSG00000109929/ENSG00000001626/ENSG00000113161/ENSG00000167910/ENSG00000100003/ENSG00000099194/ENSG00000148377/ENSG00000166394/ENSG00000167508/ENSG00000084674/ENSG00000079459/ENSG00000147155/ENSG00000169710/ENSG00000116133/ENSG00000149809/ENSG00000147383/ENSG00000110921/ENSG00000160752/ENSG00000001630/ENSG00000052802/ENSG00000112972/ENSG00000133935/ENSG00000160285/ENSG00000104549"
"GO:1902653","GO:1902653","secondary alcohol biosynthetic process",59,-0.756787876490387,-2.20947607410106,3.22830187761119e-09,4.03537734701399e-07,3.40225799382332e-07,1604,"tags=56%, list=14%, signal=48%","ENSG00000163344/ENSG00000111684/ENSG00000278540/ENSG00000015520/ENSG00000205808/ENSG00000198911/ENSG00000172893/ENSG00000170522/ENSG00000143815/ENSG00000118137/ENSG00000132196/ENSG00000109929/ENSG00000001626/ENSG00000113161/ENSG00000167910/ENSG00000100003/ENSG00000099194/ENSG00000148377/ENSG00000167508/ENSG00000084674/ENSG00000079459/ENSG00000147155/ENSG00000169710/ENSG00000116133/ENSG00000149809/ENSG00000147383/ENSG00000110921/ENSG00000160752/ENSG00000001630/ENSG00000052802/ENSG00000112972/ENSG00000160285/ENSG00000104549"
"GO:0006613","GO:0006613","cotranslational protein targeting to membrane",80,0.623200171426491,2.37038391881919,2.08579033880665e-08,2.14713711347743e-06,1.8102679823905e-06,2802,"tags=74%, list=25%, signal=56%","ENSG00000233927/ENSG00000162244/ENSG00000158552/ENSG00000231500/ENSG00000125691/ENSG00000164587/ENSG00000167526/ENSG00000182899/ENSG00000197756/ENSG00000171858/ENSG00000174748/ENSG00000156482/ENSG00000142534/ENSG00000063177/ENSG00000083845/ENSG00000145592/ENSG00000134419/ENSG00000109475/ENSG00000105640/ENSG00000148303/ENSG00000137154/ENSG00000147604/ENSG00000112306/ENSG00000161016/ENSG00000182774/ENSG00000108107/ENSG00000136942/ENSG00000221983/ENSG00000110700/ENSG00000142937/ENSG00000198918/ENSG00000198242/ENSG00000114391/ENSG00000188846/ENSG00000166441/ENSG00000118181/ENSG00000008988/ENSG00000149273/ENSG00000131469/ENSG00000171863/ENSG00000163682/ENSG00000170889/ENSG00000145425/ENSG00000142541/ENSG00000142676/ENSG00000198755/ENSG00000105372/ENSG00000174444/ENSG00000130255/ENSG00000197958/ENSG00000122026/ENSG00000172809/ENSG00000089009/ENSG00000115268/ENSG00000105193/ENSG00000168028/ENSG00000108298/ENSG00000065308/ENSG00000137818"
"GO:0007088","GO:0007088","regulation of mitotic nuclear division",78,-0.682935445435845,-2.05141346486509,3.19703207126624e-08,3.22777276425919e-06,2.72136029548068e-06,1337,"tags=38%, list=12%, signal=34%","ENSG00000167244/ENSG00000154473/ENSG00000149311/ENSG00000053900/ENSG00000127564/ENSG00000103056/ENSG00000178295/ENSG00000288000/ENSG00000164109/ENSG00000128789/ENSG00000124688/ENSG00000112029/ENSG00000040275/ENSG00000178999/ENSG00000137090/ENSG00000138182/ENSG00000136122/ENSG00000148773/ENSG00000087586/ENSG00000117724/ENSG00000126787/ENSG00000112742/ENSG00000169679/ENSG00000117650/ENSG00000166851/ENSG00000134057/ENSG00000156509/ENSG00000080986/ENSG00000017427/ENSG00000138798"
"GO:0034728","GO:0034728","nucleosome organization",76,-0.676423265256732,-2.04147635408449,4.04409669355485e-08,4.00594483795528e-06,3.37744321676229e-06,2515,"tags=50%, list=22%, signal=39%","ENSG00000105447/ENSG00000120334/ENSG00000128908/ENSG00000181163/ENSG00000119335/ENSG00000132475/ENSG00000151725/ENSG00000066117/ENSG00000189308/ENSG00000105011/ENSG00000189060/ENSG00000099284/ENSG00000175792/ENSG00000178028/ENSG00000075856/ENSG00000132780/ENSG00000125398/ENSG00000162521/ENSG00000187475/ENSG00000127616/ENSG00000118900/ENSG00000164104/ENSG00000188312/ENSG00000197837/ENSG00000196497/ENSG00000129534/ENSG00000167670/ENSG00000102384/ENSG00000188486/ENSG00000073111/ENSG00000101812/ENSG00000166451/ENSG00000159055/ENSG00000102901/ENSG00000183598/ENSG00000100162/ENSG00000159259/ENSG00000123219"
"GO:0050853","GO:0050853","B cell receptor signaling pathway",38,0.771183418798719,2.51571494106236,4.67933827827771e-08,4.54935665943666e-06,3.83559794544986e-06,876,"tags=34%, list=8%, signal=32%","ENSG00000012124/ENSG00000211899/ENSG00000196092/ENSG00000105369/ENSG00000159216/ENSG00000081189/ENSG00000010671/ENSG00000131378/ENSG00000165025/ENSG00000166501/ENSG00000196950/ENSG00000160999/ENSG00000110651"
"GO:0044784","GO:0044784","metaphase/anaphase transition of cell cycle",48,-0.732651728329146,-2.08619279555749,1.32211615188742e-07,1.11953383829177e-05,9.43887677196368e-06,1232,"tags=46%, list=11%, signal=41%","ENSG00000154473/ENSG00000149311/ENSG00000053900/ENSG00000181085/ENSG00000178295/ENSG00000138411/ENSG00000164109/ENSG00000128789/ENSG00000124688/ENSG00000112029/ENSG00000040275/ENSG00000178999/ENSG00000175063/ENSG00000117724/ENSG00000013810/ENSG00000126787/ENSG00000112742/ENSG00000138778/ENSG00000169679/ENSG00000166851/ENSG00000134057/ENSG00000080986"
