"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0046649","GO:0046649","lymphocyte activation",401,0.321709122016924,1.40978889838792,0.000103492600205162,0.00862531820823322,0.00755919160989067,1907,"tags=27%, list=16%, signal=24%","ENSG00000012124/ENSG00000211899/ENSG00000109101/ENSG00000160683/ENSG00000105369/ENSG00000171522/ENSG00000147437/ENSG00000175097/ENSG00000150455/ENSG00000162552/ENSG00000159216/ENSG00000134321/ENSG00000008513/ENSG00000115232/ENSG00000133789/ENSG00000162692/ENSG00000179388/ENSG00000169508/ENSG00000081189/ENSG00000010671/ENSG00000141968/ENSG00000124762/ENSG00000066336/ENSG00000127951/ENSG00000077420/ENSG00000165025/ENSG00000168918/ENSG00000177628/ENSG00000101082/ENSG00000119919/ENSG00000164690/ENSG00000106003/ENSG00000125538/ENSG00000128917/ENSG00000167207/ENSG00000164430/ENSG00000128340/ENSG00000189114/ENSG00000183087/ENSG00000048052/ENSG00000112576/ENSG00000137265/ENSG00000173585/ENSG00000152518/ENSG00000135905/ENSG00000119457/ENSG00000110719/ENSG00000153208/ENSG00000134516/ENSG00000177425/ENSG00000124126/ENSG00000168071/ENSG00000204472/ENSG00000160255/ENSG00000000938/ENSG00000122122/ENSG00000100351/ENSG00000139370/ENSG00000166501/ENSG00000185896/ENSG00000056586/ENSG00000196950/ENSG00000095752/ENSG00000125735/ENSG00000131188/ENSG00000156127/ENSG00000167601/ENSG00000198286/ENSG00000005020/ENSG00000100060/ENSG00000102524/ENSG00000151651/ENSG00000161031/ENSG00000172216/ENSG00000184916/ENSG00000105122/ENSG00000198846/ENSG00000197329/ENSG00000110651/ENSG00000102879/ENSG00000204103/ENSG00000135047/ENSG00000165240/ENSG00000168421/ENSG00000136167/ENSG00000065000/ENSG00000123143/ENSG00000204305/ENSG00000076641/ENSG00000065675/ENSG00000111679/ENSG00000104312/ENSG00000164251/ENSG00000165704/ENSG00000100263/ENSG00000197635/ENSG00000136630/ENSG00000157404/ENSG00000020633/ENSG00000118503/ENSG00000143772/ENSG00000138814/ENSG00000153551/ENSG00000168214/ENSG00000197943/ENSG00000108175/ENSG00000131019/ENSG00000160685/ENSG00000081181"
"GO:0007229","GO:0007229","integrin-mediated signaling pathway",66,0.549027612060524,1.90994541022342,0.000104448451022098,0.00862531820823322,0.00755919160989067,1170,"tags=30%, list=10%, signal=28%","ENSG00000115956/ENSG00000158856/ENSG00000115232/ENSG00000154734/ENSG00000101336/ENSG00000141968/ENSG00000165025/ENSG00000198542/ENSG00000149781/ENSG00000077943/ENSG00000140678/ENSG00000160323/ENSG00000138623/ENSG00000160255/ENSG00000000938/ENSG00000099250/ENSG00000143127/ENSG00000082781/ENSG00000082074/ENSG00000073670"
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism",204,-0.5068164678456,-1.61180125710091,0.000104465277699921,0.00862531820823322,0.00755919160989067,2079,"tags=39%, list=17%, signal=33%","ENSG00000134278/ENSG00000196074/ENSG00000105948/ENSG00000275793/ENSG00000163806/ENSG00000188425/ENSG00000132436/ENSG00000162782/ENSG00000163661/ENSG00000168556/ENSG00000047188/ENSG00000149311/ENSG00000110492/ENSG00000147596/ENSG00000164104/ENSG00000144061/ENSG00000256453/ENSG00000118690/ENSG00000162039/ENSG00000144451/ENSG00000272514/ENSG00000158169/ENSG00000095627/ENSG00000001626/ENSG00000136492/ENSG00000131914/ENSG00000125863/ENSG00000136811/ENSG00000182749/ENSG00000177138/ENSG00000181378/ENSG00000198765/ENSG00000133105/ENSG00000177707/ENSG00000140463/ENSG00000166086/ENSG00000101104/ENSG00000133101/ENSG00000174948/ENSG00000141577/ENSG00000137819/ENSG00000274529/ENSG00000173809/ENSG00000188372/ENSG00000161594/ENSG00000173769/ENSG00000120498/ENSG00000095002/ENSG00000077800/ENSG00000143452/ENSG00000134874/ENSG00000164113/ENSG00000112981/ENSG00000149187/ENSG00000104044/ENSG00000170820/ENSG00000137090/ENSG00000160188/ENSG00000112530/ENSG00000087586/ENSG00000160207/ENSG00000220201/ENSG00000100078/ENSG00000100918/ENSG00000152670/ENSG00000169594/ENSG00000121621/ENSG00000122641/ENSG00000112029/ENSG00000112742/ENSG00000131747/ENSG00000166851/ENSG00000157456/ENSG00000134057/ENSG00000141384/ENSG00000101489/ENSG00000170915/ENSG00000164404/ENSG00000017427"
"GO:0032675","GO:0032675","regulation of interleukin-6 production",75,0.54028552011276,1.87606319126793,0.000105052957635271,0.00862531820823322,0.00755919160989067,1724,"tags=37%, list=14%, signal=32%","ENSG00000196664/ENSG00000112116/ENSG00000150455/ENSG00000267200/ENSG00000163794/ENSG00000134830/ENSG00000165025/ENSG00000168918/ENSG00000177628/ENSG00000125538/ENSG00000167207/ENSG00000183087/ENSG00000101425/ENSG00000174130/ENSG00000204472/ENSG00000101916/ENSG00000172247/ENSG00000187796/ENSG00000169129/ENSG00000172216/ENSG00000160703/ENSG00000051523/ENSG00000204305/ENSG00000115267/ENSG00000111679/ENSG00000104312/ENSG00000164251/ENSG00000118503"
"GO:0050819","GO:0050819","negative regulation of coagulation",29,-0.73265426408256,-1.82115659016366,0.000113990384670363,0.00891572787627425,0.00781370538817556,809,"tags=38%, list=7%, signal=36%","ENSG00000167711/ENSG00000184500/ENSG00000115718/ENSG00000113889/ENSG00000140873/ENSG00000122861/ENSG00000149131/ENSG00000080618/ENSG00000091583/ENSG00000171564/ENSG00000171557"
"GO:0061061","GO:0061061","muscle structure development",457,-0.431906462930588,-1.43220506296827,0.000115073019308393,0.00891572787627425,0.00781370538817556,1431,"tags=16%, list=12%, signal=14%","ENSG00000172273/ENSG00000162729/ENSG00000138136/ENSG00000179218/ENSG00000157119/ENSG00000186895/ENSG00000111241/ENSG00000167612/ENSG00000072840/ENSG00000127124/ENSG00000100097/ENSG00000089225/ENSG00000185551/ENSG00000133392/ENSG00000132429/ENSG00000101605/ENSG00000183691/ENSG00000128710/ENSG00000136574/ENSG00000137868/ENSG00000100625/ENSG00000105048/ENSG00000061492/ENSG00000112837/ENSG00000113083/ENSG00000077092/ENSG00000155657/ENSG00000135547/ENSG00000120738/ENSG00000105989/ENSG00000129170/ENSG00000154342/ENSG00000117724/ENSG00000184058/ENSG00000164850/ENSG00000134057/ENSG00000107831/ENSG00000283927/ENSG00000173991/ENSG00000100628/ENSG00000170989/ENSG00000185482/ENSG00000060718/ENSG00000036448/ENSG00000135903/ENSG00000125084/ENSG00000128709/ENSG00000126778/ENSG00000102554/ENSG00000170175/ENSG00000170807/ENSG00000152192/ENSG00000187616/ENSG00000142700/ENSG00000133937/ENSG00000122180/ENSG00000133454/ENSG00000239474/ENSG00000197893/ENSG00000092054/ENSG00000122367/ENSG00000017427/ENSG00000248746/ENSG00000111049/ENSG00000143632/ENSG00000164458/ENSG00000180209/ENSG00000198796/ENSG00000143318/ENSG00000170681/ENSG00000177791/ENSG00000166317"
"GO:0032635","GO:0032635","interleukin-6 production",76,0.534705053311335,1.87363400152759,0.000137984867221812,0.0101207300611625,0.00886976409650383,1724,"tags=37%, list=14%, signal=32%","ENSG00000196664/ENSG00000112116/ENSG00000150455/ENSG00000267200/ENSG00000163794/ENSG00000134830/ENSG00000165025/ENSG00000168918/ENSG00000177628/ENSG00000125538/ENSG00000167207/ENSG00000183087/ENSG00000101425/ENSG00000174130/ENSG00000204472/ENSG00000101916/ENSG00000172247/ENSG00000187796/ENSG00000169129/ENSG00000172216/ENSG00000160703/ENSG00000051523/ENSG00000204305/ENSG00000115267/ENSG00000111679/ENSG00000104312/ENSG00000164251/ENSG00000118503"
"GO:0002521","GO:0002521","leukocyte differentiation",333,0.329222521171277,1.46630937173549,0.000147681179703868,0.0106379976263707,0.0093230951556708,1851,"tags=29%, list=15%, signal=25%","ENSG00000109101/ENSG00000105369/ENSG00000171522/ENSG00000175097/ENSG00000162367/ENSG00000149635/ENSG00000162552/ENSG00000132703/ENSG00000159216/ENSG00000134321/ENSG00000008513/ENSG00000115232/ENSG00000162692/ENSG00000179388/ENSG00000174004/ENSG00000170345/ENSG00000159189/ENSG00000169508/ENSG00000122592/ENSG00000092067/ENSG00000010671/ENSG00000141968/ENSG00000066336/ENSG00000127951/ENSG00000165025/ENSG00000168918/ENSG00000164326/ENSG00000177628/ENSG00000129993/ENSG00000119919/ENSG00000164690/ENSG00000106003/ENSG00000125538/ENSG00000182578/ENSG00000128917/ENSG00000141655/ENSG00000136997/ENSG00000184371/ENSG00000196415/ENSG00000183087/ENSG00000154127/ENSG00000048052/ENSG00000033327/ENSG00000137265/ENSG00000173585/ENSG00000152518/ENSG00000135905/ENSG00000119457/ENSG00000110719/ENSG00000153208/ENSG00000134516/ENSG00000124126/ENSG00000173334/ENSG00000122122/ENSG00000128606/ENSG00000140968/ENSG00000107957/ENSG00000056586/ENSG00000130584/ENSG00000180353/ENSG00000095752/ENSG00000131188/ENSG00000156127/ENSG00000167601/ENSG00000198286/ENSG00000100060/ENSG00000151651/ENSG00000197046/ENSG00000108342/ENSG00000161031/ENSG00000077585/ENSG00000119714/ENSG00000172216/ENSG00000184916/ENSG00000198846/ENSG00000110651/ENSG00000204103/ENSG00000135047/ENSG00000165240/ENSG00000168421/ENSG00000081087/ENSG00000065000/ENSG00000204305/ENSG00000111679/ENSG00000104312/ENSG00000164251/ENSG00000145022/ENSG00000134198/ENSG00000136630/ENSG00000157404/ENSG00000020633/ENSG00000143772/ENSG00000153551/ENSG00000168214/ENSG00000197943/ENSG00000160219/ENSG00000108175"
"GO:0051301","GO:0051301","cell division",444,-0.443397855722764,-1.4692246486571,0.000153655092885607,0.0106379976263707,0.0093230951556708,2166,"tags=28%, list=18%, signal=24%","ENSG00000164066/ENSG00000068796/ENSG00000074054/ENSG00000183765/ENSG00000134278/ENSG00000196074/ENSG00000072864/ENSG00000154473/ENSG00000152684/ENSG00000213397/ENSG00000196230/ENSG00000168385/ENSG00000113296/ENSG00000179051/ENSG00000101350/ENSG00000133026/ENSG00000147874/ENSG00000176248/ENSG00000179002/ENSG00000137601/ENSG00000175792/ENSG00000237649/ENSG00000168556/ENSG00000053900/ENSG00000108106/ENSG00000212916/ENSG00000138175/ENSG00000110492/ENSG00000152669/ENSG00000097046/ENSG00000114904/ENSG00000102076/ENSG00000167244/ENSG00000122966/ENSG00000106948/ENSG00000151849/ENSG00000136492/ENSG00000143228/ENSG00000198765/ENSG00000186895/ENSG00000133739/ENSG00000102981/ENSG00000140463/ENSG00000111241/ENSG00000133101/ENSG00000149295/ENSG00000138180/ENSG00000214367/ENSG00000131351/ENSG00000156345/ENSG00000117632/ENSG00000096093/ENSG00000173769/ENSG00000141759/ENSG00000040275/ENSG00000129534/ENSG00000173207/ENSG00000075188/ENSG00000161800/ENSG00000167842/ENSG00000114346/ENSG00000164109/ENSG00000147082/ENSG00000129173/ENSG00000177143/ENSG00000129810/ENSG00000010292/ENSG00000146425/ENSG00000186871/ENSG00000149503/ENSG00000119969/ENSG00000105486/ENSG00000136824/ENSG00000128944/ENSG00000138182/ENSG00000166483/ENSG00000120539/ENSG00000175063/ENSG00000136122/ENSG00000118193/ENSG00000146670/ENSG00000089685/ENSG00000159055/ENSG00000161888/ENSG00000198901/ENSG00000087586/ENSG00000075388/ENSG00000090889/ENSG00000178999/ENSG00000121152/ENSG00000102901/ENSG00000088325/ENSG00000170312/ENSG00000163611/ENSG00000146918/ENSG00000174442/ENSG00000112984/ENSG00000137807/ENSG00000013810/ENSG00000109805/ENSG00000138778/ENSG00000154342/ENSG00000117724/ENSG00000112029/ENSG00000162063/ENSG00000131747/ENSG00000165891/ENSG00000166851/ENSG00000157456/ENSG00000136108/ENSG00000145386/ENSG00000111665/ENSG00000117650/ENSG00000011426/ENSG00000152240/ENSG00000134057/ENSG00000066279/ENSG00000107831/ENSG00000134690/ENSG00000142731/ENSG00000080986/ENSG00000119715/ENSG00000162009"
"GO:0030852","GO:0030852","regulation of granulocyte differentiation",10,0.8700596543318,2.00308149675833,0.000177683145896771,0.0116285884960076,0.0101912447137295,1120,"tags=60%, list=9%, signal=55%","ENSG00000159216/ENSG00000159189/ENSG00000168918/ENSG00000173334/ENSG00000130584/ENSG00000180353"
"GO:0098743","GO:0098743","cell aggregation",19,-0.802210827608465,-1.84923372636185,0.000186998093261072,0.0117089325825125,0.010261657923996,656,"tags=47%, list=5%, signal=45%","ENSG00000169071/ENSG00000111241/ENSG00000075388/ENSG00000164853/ENSG00000060718/ENSG00000139219/ENSG00000111049/ENSG00000012223/ENSG00000158887"
"GO:0030195","GO:0030195","negative regulation of blood coagulation",28,-0.747575906732185,-1.8416796380505,0.000211515141543651,0.012647226017735,0.011083974236498,809,"tags=39%, list=7%, signal=37%","ENSG00000167711/ENSG00000184500/ENSG00000115718/ENSG00000113889/ENSG00000140873/ENSG00000122861/ENSG00000149131/ENSG00000080618/ENSG00000091583/ENSG00000171564/ENSG00000171557"
"GO:0014870","GO:0014870","response to muscle inactivity",10,-0.872383177103686,-1.75714319149354,0.000282834895877639,0.015876273083907,0.0139138971334005,229,"tags=40%, list=2%, signal=39%","ENSG00000067225/ENSG00000122180/ENSG00000248746/ENSG00000143318"
"GO:0034162","GO:0034162","toll-like receptor 9 signaling pathway",18,0.766106997389918,2.03760467872343,0.000299464902585132,0.0166399639305132,0.0145831924916523,964,"tags=28%, list=8%, signal=26%","ENSG00000196664/ENSG00000134321/ENSG00000101916/ENSG00000110057/ENSG00000139370"
"GO:0030449","GO:0030449","regulation of complement activation",23,-0.755454920339695,-1.79396532125981,0.000315388794913996,0.0173495376082189,0.0152050597969063,140,"tags=39%, list=1%, signal=39%","ENSG00000184500/ENSG00000176919/ENSG00000149131/ENSG00000113600/ENSG00000080618/ENSG00000125730/ENSG00000106804/ENSG00000021852/ENSG00000157131"
"GO:0051383","GO:0051383","kinetochore organization",15,-0.824827612985971,-1.80312244090526,0.00032826558726769,0.0177038136819565,0.0155155458171932,1373,"tags=67%, list=11%, signal=59%","ENSG00000143228/ENSG00000167842/ENSG00000166451/ENSG00000136824/ENSG00000102901/ENSG00000138778/ENSG00000117724/ENSG00000126787/ENSG00000080986/ENSG00000123219"
"GO:0060326","GO:0060326","cell chemotaxis",179,0.385442228880108,1.55989121774155,0.000351353827837524,0.0183879276327224,0.0161151003277622,2178,"tags=39%, list=18%, signal=32%","ENSG00000160683/ENSG00000150455/ENSG00000237412/ENSG00000113721/ENSG00000137801/ENSG00000133789/ENSG00000162692/ENSG00000179388/ENSG00000134830/ENSG00000169508/ENSG00000119630/ENSG00000100600/ENSG00000141968/ENSG00000136160/ENSG00000177105/ENSG00000138135/ENSG00000165025/ENSG00000198121/ENSG00000182578/ENSG00000167207/ENSG00000141655/ENSG00000128340/ENSG00000184371/ENSG00000089060/ENSG00000015413/ENSG00000183087/ENSG00000173585/ENSG00000174600/ENSG00000124126/ENSG00000204472/ENSG00000160255/ENSG00000127129/ENSG00000156427/ENSG00000128512/ENSG00000166923/ENSG00000168329/ENSG00000107562/ENSG00000148400/ENSG00000099250/ENSG00000184451/ENSG00000100311/ENSG00000173578/ENSG00000145147/ENSG00000172817/ENSG00000151651/ENSG00000121966/ENSG00000213949/ENSG00000102879/ENSG00000170890/ENSG00000146242/ENSG00000271447/ENSG00000151490/ENSG00000065675/ENSG00000164251/ENSG00000197635/ENSG00000157404/ENSG00000186810/ENSG00000110934/ENSG00000129048/ENSG00000128052/ENSG00000196639/ENSG00000154928/ENSG00000062598/ENSG00000171680/ENSG00000126353/ENSG00000171608/ENSG00000119535/ENSG00000177119/ENSG00000120129"
"GO:0050879","GO:0050879","multicellular organismal movement",43,-0.672785603337707,-1.78385948607338,0.000354321092359312,0.0183879276327224,0.0161151003277622,1140,"tags=26%, list=9%, signal=23%","ENSG00000130598/ENSG00000105048/ENSG00000100678/ENSG00000173991/ENSG00000185482/ENSG00000123700/ENSG00000170175/ENSG00000092054/ENSG00000101470/ENSG00000248746/ENSG00000143318"
"GO:0050881","GO:0050881","musculoskeletal movement",43,-0.672785603337707,-1.78385948607338,0.000354321092359312,0.0183879276327224,0.0161151003277622,1140,"tags=26%, list=9%, signal=23%","ENSG00000130598/ENSG00000105048/ENSG00000100678/ENSG00000173991/ENSG00000185482/ENSG00000123700/ENSG00000170175/ENSG00000092054/ENSG00000101470/ENSG00000248746/ENSG00000143318"
"GO:0090181","GO:0090181","regulation of cholesterol metabolic process",48,-0.653734617158377,-1.76700846201147,0.00037040356564611,0.0190428973328902,0.0166891129430318,2774,"tags=56%, list=23%, signal=44%","ENSG00000120837/ENSG00000119927/ENSG00000163344/ENSG00000170522/ENSG00000111664/ENSG00000130203/ENSG00000062282/ENSG00000111684/ENSG00000278540/ENSG00000113161/ENSG00000198911/ENSG00000172893/ENSG00000167910/ENSG00000109929/ENSG00000099194/ENSG00000079459/ENSG00000149809/ENSG00000100003/ENSG00000167508/ENSG00000112972/ENSG00000110921/ENSG00000001630/ENSG00000160752/ENSG00000169710/ENSG00000160285/ENSG00000104549/ENSG00000084674"
"GO:0042073","GO:0042073","intraciliary transport",43,-0.670868153906314,-1.77877545879889,0.000378140454745768,0.0191841229609072,0.0168128824732259,3391,"tags=79%, list=28%, signal=57%","ENSG00000196659/ENSG00000088986/ENSG00000156313/ENSG00000122970/ENSG00000187240/ENSG00000119333/ENSG00000112144/ENSG00000187535/ENSG00000111837/ENSG00000138036/ENSG00000123607/ENSG00000075945/ENSG00000131437/ENSG00000105948/ENSG00000084731/ENSG00000101350/ENSG00000213123/ENSG00000135338/ENSG00000138002/ENSG00000100360/ENSG00000138175/ENSG00000117155/ENSG00000126870/ENSG00000204104/ENSG00000119650/ENSG00000163913/ENSG00000118965/ENSG00000141577/ENSG00000032742/ENSG00000079974/ENSG00000117245/ENSG00000114446/ENSG00000128581/ENSG00000264364"
"GO:0043403","GO:0043403","skeletal muscle tissue regeneration",31,-0.71022950578596,-1.79516175854913,0.000386207451113677,0.0193138835325122,0.0169266040775181,253,"tags=23%, list=2%, signal=22%","ENSG00000135046/ENSG00000102554/ENSG00000067225/ENSG00000187616/ENSG00000122180/ENSG00000017427/ENSG00000177791"
"GO:0006879","GO:0006879","cellular iron ion homeostasis",57,-0.620575457646944,-1.72232387321417,0.000403494979352343,0.0194704024685723,0.0170637765968027,381,"tags=16%, list=3%, signal=15%","ENSG00000111537/ENSG00000106327/ENSG00000138821/ENSG00000187045/ENSG00000168509/ENSG00000110169/ENSG00000047457/ENSG00000012223/ENSG00000263761"
"GO:0048821","GO:0048821","erythrocyte development",25,0.693999624096483,1.97371734945348,0.000413764358235234,0.0196217046090691,0.0171963771389961,304,"tags=20%, list=2%, signal=20%","ENSG00000158578/ENSG00000162367/ENSG00000158856/ENSG00000069122/ENSG00000004939"
"GO:0007276","GO:0007276","gamete generation",395,-0.434889759155108,-1.43492987171949,0.000427061677822486,0.0200791990572777,0.017597323296689,2606,"tags=35%, list=21%, signal=29%","ENSG00000148200/ENSG00000115806/ENSG00000164889/ENSG00000213024/ENSG00000058804/ENSG00000155530/ENSG00000087903/ENSG00000116455/ENSG00000175826/ENSG00000198783/ENSG00000221829/ENSG00000111837/ENSG00000068878/ENSG00000152430/ENSG00000058668/ENSG00000101412/ENSG00000160401/ENSG00000071626/ENSG00000105011/ENSG00000082175/ENSG00000145388/ENSG00000188613/ENSG00000163421/ENSG00000169083/ENSG00000196116/ENSG00000134278/ENSG00000121774/ENSG00000196074/ENSG00000105948/ENSG00000275793/ENSG00000163806/ENSG00000108379/ENSG00000168385/ENSG00000078549/ENSG00000188425/ENSG00000128242/ENSG00000166171/ENSG00000132436/ENSG00000162782/ENSG00000163661/ENSG00000100360/ENSG00000175792/ENSG00000237649/ENSG00000168556/ENSG00000047188/ENSG00000004809/ENSG00000179636/ENSG00000149311/ENSG00000110492/ENSG00000147596/ENSG00000164104/ENSG00000144061/ENSG00000205944/ENSG00000141255/ENSG00000256453/ENSG00000118690/ENSG00000162039/ENSG00000144451/ENSG00000187475/ENSG00000136449/ENSG00000272514/ENSG00000158169/ENSG00000095627/ENSG00000001626/ENSG00000136492/ENSG00000131914/ENSG00000151615/ENSG00000125863/ENSG00000179218/ENSG00000136811/ENSG00000182749/ENSG00000177138/ENSG00000181378/ENSG00000198765/ENSG00000160284/ENSG00000133105/ENSG00000177707/ENSG00000140463/ENSG00000166086/ENSG00000101104/ENSG00000133101/ENSG00000174948/ENSG00000141577/ENSG00000125319/ENSG00000137819/ENSG00000274529/ENSG00000132972/ENSG00000188486/ENSG00000173809/ENSG00000184571/ENSG00000188372/ENSG00000161594/ENSG00000173769/ENSG00000111877/ENSG00000120498/ENSG00000095002/ENSG00000070404/ENSG00000077800/ENSG00000143452/ENSG00000134874/ENSG00000164113/ENSG00000112981/ENSG00000161800/ENSG00000149187/ENSG00000137098/ENSG00000104044/ENSG00000148935/ENSG00000170820/ENSG00000137090/ENSG00000160188/ENSG00000112530/ENSG00000087586/ENSG00000160207/ENSG00000220201/ENSG00000100078/ENSG00000100918/ENSG00000188803/ENSG00000152670/ENSG00000123610/ENSG00000169594/ENSG00000121621/ENSG00000122641/ENSG00000112029/ENSG00000112742/ENSG00000131747/ENSG00000166851/ENSG00000157456/ENSG00000134057/ENSG00000141384/ENSG00000084674/ENSG00000101489/ENSG00000138587/ENSG00000105549/ENSG00000170915/ENSG00000164404/ENSG00000180616/ENSG00000132681/ENSG00000017427/ENSG00000164708"
"GO:0031032","GO:0031032","actomyosin structure organization",151,-0.511861081107885,-1.59145434237328,0.000462209858193236,0.0211884702493416,0.0185694837765353,1151,"tags=16%, list=9%, signal=15%","ENSG00000133392/ENSG00000117632/ENSG00000118137/ENSG00000140030/ENSG00000100625/ENSG00000105048/ENSG00000161800/ENSG00000114346/ENSG00000167711/ENSG00000172159/ENSG00000155657/ENSG00000129170/ENSG00000011426/ENSG00000173991/ENSG00000170989/ENSG00000171877/ENSG00000170807/ENSG00000239474/ENSG00000197893/ENSG00000122367/ENSG00000143632/ENSG00000143318/ENSG00000177791/ENSG00000166317"
"GO:0048872","GO:0048872","homeostasis of number of cells",184,0.36777859428344,1.49801627656303,0.000493602763548836,0.022075681319367,0.0193470317248923,1745,"tags=24%, list=14%, signal=21%","ENSG00000109101/ENSG00000158578/ENSG00000162367/ENSG00000204389/ENSG00000158856/ENSG00000069122/ENSG00000004939/ENSG00000169508/ENSG00000178467/ENSG00000081189/ENSG00000134954/ENSG00000066336/ENSG00000168918/ENSG00000177628/ENSG00000119919/ENSG00000184371/ENSG00000118689/ENSG00000135905/ENSG00000119457/ENSG00000110719/ENSG00000153208/ENSG00000143479/ENSG00000105612/ENSG00000122122/ENSG00000139370/ENSG00000136603/ENSG00000148400/ENSG00000056586/ENSG00000180353/ENSG00000125735/ENSG00000167601/ENSG00000198286/ENSG00000102524/ENSG00000171456/ENSG00000102879/ENSG00000204103/ENSG00000183018/ENSG00000023330/ENSG00000107798/ENSG00000123143/ENSG00000157404/ENSG00000118503/ENSG00000126603/ENSG00000143772"
"GO:0034728","GO:0034728","nucleosome organization",79,-0.585711095273338,-1.70542174076379,0.000529841464272931,0.0233806928132476,0.0204907381595067,3071,"tags=47%, list=25%, signal=35%","ENSG00000132475/ENSG00000120334/ENSG00000181163/ENSG00000277157/ENSG00000119335/ENSG00000151725/ENSG00000189308/ENSG00000068878/ENSG00000066117/ENSG00000189060/ENSG00000105011/ENSG00000132780/ENSG00000175792/ENSG00000075856/ENSG00000127616/ENSG00000178028/ENSG00000164104/ENSG00000099284/ENSG00000187475/ENSG00000162521/ENSG00000118900/ENSG00000188312/ENSG00000188486/ENSG00000102384/ENSG00000129534/ENSG00000197837/ENSG00000196497/ENSG00000167670/ENSG00000166451/ENSG00000101812/ENSG00000100162/ENSG00000159055/ENSG00000183598/ENSG00000102901/ENSG00000073111/ENSG00000159259/ENSG00000123219"
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis",48,0.554530086271099,1.81583590706505,0.000531282785249218,0.0233806928132476,0.0204907381595067,1861,"tags=38%, list=15%, signal=32%","ENSG00000207864/ENSG00000267200/ENSG00000137801/ENSG00000179388/ENSG00000128917/ENSG00000048052/ENSG00000166923/ENSG00000148400/ENSG00000112333/ENSG00000099250/ENSG00000145147/ENSG00000073756/ENSG00000100065/ENSG00000125266/ENSG00000173269/ENSG00000136826/ENSG00000011405/ENSG00000128052"
"GO:0042100","GO:0042100","B cell proliferation",47,0.571171675420684,1.87997402312113,0.000547303881986681,0.023894592498482,0.0209411176232164,1572,"tags=36%, list=13%, signal=32%","ENSG00000012124/ENSG00000105369/ENSG00000175097/ENSG00000150455/ENSG00000169508/ENSG00000081189/ENSG00000010671/ENSG00000124762/ENSG00000168918/ENSG00000177425/ENSG00000122122/ENSG00000196950/ENSG00000198286/ENSG00000102524/ENSG00000197329/ENSG00000110651/ENSG00000123143"
"GO:0006570","GO:0006570","tyrosine metabolic process",11,-0.845791166824772,-1.74201976873802,0.000607968671344337,0.0257144009980735,0.0225359899293289,494,"tags=64%, list=4%, signal=61%","ENSG00000077498/ENSG00000103876/ENSG00000171759/ENSG00000158104/ENSG00000113924/ENSG00000172425/ENSG00000198650"
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation",107,-0.536010297842501,-1.61445405370552,0.000611560005825148,0.0257144009980735,0.0225359899293289,2067,"tags=26%, list=17%, signal=22%","ENSG00000140057/ENSG00000143156/ENSG00000163002/ENSG00000102900/ENSG00000105220/ENSG00000188316/ENSG00000111640/ENSG00000155085/ENSG00000108559/ENSG00000152556/ENSG00000093000/ENSG00000170525/ENSG00000112981/ENSG00000075188/ENSG00000134333/ENSG00000149925/ENSG00000187097/ENSG00000111537/ENSG00000181322/ENSG00000119715/ENSG00000067225/ENSG00000079739/ENSG00000122180/ENSG00000017427/ENSG00000248746/ENSG00000106633/ENSG00000103202/ENSG00000164708"
"GO:0048010","GO:0048010","vascular endothelial growth factor receptor signaling pathway",79,0.479470420977716,1.70760018859172,0.000612256490897963,0.0257144009980735,0.0225359899293289,3266,"tags=48%, list=27%, signal=36%","ENSG00000158517/ENSG00000037280/ENSG00000119630/ENSG00000141968/ENSG00000185386/ENSG00000125538/ENSG00000116701/ENSG00000054598/ENSG00000165168/ENSG00000156427/ENSG00000166501/ENSG00000099250/ENSG00000174804/ENSG00000167601/ENSG00000100365/ENSG00000051523/ENSG00000173269/ENSG00000136110/ENSG00000114738/ENSG00000128052/ENSG00000106070/ENSG00000062598/ENSG00000158092/ENSG00000055163/ENSG00000273749/ENSG00000069869/ENSG00000131634/ENSG00000051382/ENSG00000089159/ENSG00000155849/ENSG00000071051/ENSG00000143437/ENSG00000080824/ENSG00000160293/ENSG00000105287/ENSG00000120899/ENSG00000118257/ENSG00000050820"
